Duration (s),Speaker,start_ms,end_ms
1603,SPEAKER_01,1227816,1229419
3190,SPEAKER_00,1229149,1232339
1688,SPEAKER_01,1230060,1231748
4202,SPEAKER_00,1233469,1237671
3594,SPEAKER_01,1238076,1241670
7121,SPEAKER_00,1241654,1248775
4607,SPEAKER_01,1248724,1253331
7796,SPEAKER_00,1254209,1262005
10176,SPEAKER_01,1261043,1271219
31117,SPEAKER_00,1271337,1302454
16,SPEAKER_01,1290254,1290270
7847,SPEAKER_00,1303146,1310993
9568,SPEAKER_01,1310993,1320561
28789,SPEAKER_01,1321219,1350008
270,SPEAKER_00,1347510,1347780
979,SPEAKER_00,1350008,1350987
18866,SPEAKER_01,1350987,1369853
4117,SPEAKER_00,1370005,1374122
776,SPEAKER_01,1371254,1372030
4776,SPEAKER_01,1374021,1378797
506,SPEAKER_00,1376586,1377092
30324,SPEAKER_00,1377852,1408176
708,SPEAKER_01,1381902,1382610
8826,SPEAKER_01,1408547,1417373
5332,SPEAKER_00,1416698,1422030
219,SPEAKER_01,1419938,1420157
1181,SPEAKER_01,1422081,1423262
2447,SPEAKER_00,1423195,1425642
13061,SPEAKER_01,1425625,1438686
270,SPEAKER_00,1426367,1426637
506,SPEAKER_00,1437353,1437859
6581,SPEAKER_00,1438686,1445267
337,SPEAKER_01,1443293,1443630
6480,SPEAKER_01,1445267,1451747
18191,SPEAKER_00,1451258,1469449
23827,SPEAKER_01,1469230,1493057
17,SPEAKER_00,1470225,1470242
844,SPEAKER_00,1473516,1474360
1198,SPEAKER_00,1493024,1494222
10732,SPEAKER_01,1494222,1504954
3864,SPEAKER_00,1504600,1508464
8910,SPEAKER_01,1508616,1517526
591,SPEAKER_00,1510523,1511114
26274,SPEAKER_00,1517864,1544138
8319,SPEAKER_01,1544560,1552879
1282,SPEAKER_00,1548610,1549892
8067,SPEAKER_00,1552862,1560929
5198,SPEAKER_01,1560962,1566160
287,SPEAKER_00,1563375,1563662
35876,SPEAKER_00,1566042,1601918
337,SPEAKER_01,1596113,1596450
5603,SPEAKER_01,1602002,1607605
7813,SPEAKER_00,1607048,1614861
1147,SPEAKER_01,1610153,1611300
2413,SPEAKER_00,1616093,1618506
1367,SPEAKER_00,1619333,1620700
12910,SPEAKER_00,1621324,1634234
422,SPEAKER_01,1630251,1630673
861,SPEAKER_01,1634824,1635685
2228,SPEAKER_00,1635887,1638115
44651,SPEAKER_01,1638638,1683289
422,SPEAKER_00,1642519,1642941
2937,SPEAKER_00,1654247,1657184
473,SPEAKER_00,1658719,1659192
14968,SPEAKER_01,1684217,1699185
591,SPEAKER_00,1689364,1689955
455,SPEAKER_00,1695777,1696232
9197,SPEAKER_00,1697295,1706492
641,SPEAKER_01,1705024,1705665
5855,SPEAKER_01,1706425,1712280
10530,SPEAKER_00,1711420,1721950
6261,SPEAKER_01,1720296,1726557
7594,SPEAKER_00,1725139,1732733
759,SPEAKER_01,1732885,1733644
35691,SPEAKER_00,1734420,1770111
1823,SPEAKER_01,1750215,1752038
2514,SPEAKER_01,1752831,1755345
9585,SPEAKER_01,1768947,1778532
11694,SPEAKER_00,1778532,1790226
10833,SPEAKER_01,1787982,1798815
23338,SPEAKER_00,1797634,1820972
523,SPEAKER_01,1819420,1819943
11728,SPEAKER_01,1821158,1832886
10462,SPEAKER_00,1833342,1843804
14293,SPEAKER_01,1843804,1858097
355,SPEAKER_00,1846757,1847112
5721,SPEAKER_00,1857945,1863666
22308,SPEAKER_01,1863852,1886160
16976,SPEAKER_00,1885739,1902715
978,SPEAKER_01,1900589,1901567
1839,SPEAKER_01,1903407,1905246
21347,SPEAKER_00,1905887,1927234
1789,SPEAKER_01,1927875,1929664
810,SPEAKER_00,1929529,1930339
47571,SPEAKER_01,1931031,1978602
304,SPEAKER_00,1941848,1942152
405,SPEAKER_00,1953846,1954251
320,SPEAKER_00,1966705,1967025
523,SPEAKER_00,1971379,1971902
5839,SPEAKER_00,1978568,1984407
27270,SPEAKER_01,1984778,2012048
573,SPEAKER_00,2006699,2007272
118,SPEAKER_00,2010546,2010664
16115,SPEAKER_00,2012605,2028720
1400,SPEAKER_01,2028265,2029665
3240,SPEAKER_00,2029564,2032804
6311,SPEAKER_01,2032804,2039115
10885,SPEAKER_00,2039115,2050000
2717,SPEAKER_01,2047924,2050641
7526,SPEAKER_00,2050641,2058167
2987,SPEAKER_01,2058420,2061407
30409,SPEAKER_00,2061053,2091462
421,SPEAKER_01,2091614,2092035
21262,SPEAKER_00,2092289,2113551
19086,SPEAKER_01,2113551,2132637
540,SPEAKER_00,2121719,2122259
2193,SPEAKER_00,2131439,2133632
5198,SPEAKER_01,2133632,2138830
45546,SPEAKER_00,2138509,2184055
7172,SPEAKER_01,2184207,2191379
8961,SPEAKER_00,2190619,2199580
524,SPEAKER_01,2196120,2196644
5822,SPEAKER_01,2199276,2205098
11036,SPEAKER_00,2203613,2214649
4371,SPEAKER_01,2215358,2219729
760,SPEAKER_00,2219627,2220387
3662,SPEAKER_01,2220387,2224049
2767,SPEAKER_00,2224049,2226816
2784,SPEAKER_01,2226833,2229617
1181,SPEAKER_00,2229567,2230748
4995,SPEAKER_01,2230748,2235743
17297,SPEAKER_00,2233515,2250812
793,SPEAKER_01,2239489,2240282
29514,SPEAKER_01,2250998,2280512
1248,SPEAKER_00,2253344,2254592
574,SPEAKER_00,2265308,2265882
810,SPEAKER_00,2268919,2269729
3122,SPEAKER_00,2272176,2275298
4523,SPEAKER_00,2280512,2285035
2852,SPEAKER_01,2285153,2288005
4354,SPEAKER_00,2286452,2290806
6531,SPEAKER_01,2290806,2297337
4033,SPEAKER_00,2296054,2300087
5113,SPEAKER_01,2299159,2304272
7172,SPEAKER_01,2306449,2313621
7779,SPEAKER_00,2312271,2320050
10615,SPEAKER_01,2320050,2330665
5197,SPEAKER_00,2330108,2335305
2835,SPEAKER_01,2333753,2336588
1468,SPEAKER_00,2336774,2338242
6666,SPEAKER_01,2338005,2344671
3274,SPEAKER_00,2344553,2347827
2920,SPEAKER_01,2347489,2350409
11289,SPEAKER_00,2350358,2361647
16082,SPEAKER_01,2360820,2376902
5670,SPEAKER_00,2375670,2381340
9230,SPEAKER_01,2381290,2390520
186,SPEAKER_00,2385525,2385711
911,SPEAKER_00,2386589,2387500
6480,SPEAKER_00,2390419,2396899
3055,SPEAKER_01,2396899,2399954
12993,SPEAKER_00,2399954,2412947
1620,SPEAKER_01,2403717,2405337
3983,SPEAKER_01,2412694,2416677
1232,SPEAKER_00,2416643,2417875
2549,SPEAKER_00,2419410,2421959
1300,SPEAKER_01,2419427,2420727
