Duration (s),Speaker,start_ms,end_ms
10075,SPEAKER_01,497,10572
18900,SPEAKER_00,11264,30164
13398,SPEAKER_01,30417,43815
3138,SPEAKER_00,44204,47342
1435,SPEAKER_01,47342,48777
979,SPEAKER_00,63458,64437
5011,SPEAKER_01,65669,70680
591,SPEAKER_00,70866,71457
2532,SPEAKER_01,71642,74174
3342,SPEAKER_00,74477,77819
1401,SPEAKER_01,78038,79439
2430,SPEAKER_00,79624,82054
3494,SPEAKER_01,82020,85514
692,SPEAKER_00,85733,86425
3155,SPEAKER_01,86425,89580
3358,SPEAKER_00,89800,93158
8336,SPEAKER_01,93158,101494
624,SPEAKER_00,98592,99216
1738,SPEAKER_00,100718,102456
8539,SPEAKER_01,102321,110860
3071,SPEAKER_00,111417,114488
7475,SPEAKER_00,116125,123600
2244,SPEAKER_01,123550,125794
15998,SPEAKER_00,126064,142062
1283,SPEAKER_01,131211,132494
14614,SPEAKER_01,142129,156743
11947,SPEAKER_00,156743,168690
2565,SPEAKER_01,168505,171070
3898,SPEAKER_00,170699,174597
4033,SPEAKER_01,174985,179018
3696,SPEAKER_00,179558,183254
3577,SPEAKER_01,183085,186662
725,SPEAKER_00,186865,187590
928,SPEAKER_01,187911,188839
1620,SPEAKER_00,188957,190577
2785,SPEAKER_01,190695,193480
50490,SPEAKER_00,192164,242654
11138,SPEAKER_01,242316,253454
2851,SPEAKER_00,244544,247395
85,SPEAKER_00,250669,250754
1552,SPEAKER_00,253555,255107
11120,SPEAKER_01,255074,266194
237,SPEAKER_00,256980,257217
6615,SPEAKER_00,266329,272944
8589,SPEAKER_01,272961,281550
1603,SPEAKER_00,275864,277467
5940,SPEAKER_00,281584,287524
2009,SPEAKER_01,287085,289094
20503,SPEAKER_00,289212,309715
21448,SPEAKER_01,309715,331163
1046,SPEAKER_00,313866,314912
10091,SPEAKER_00,331821,341912
6530,SPEAKER_00,342689,349219
67,SPEAKER_01,345490,345557
8302,SPEAKER_01,348342,356644
658,SPEAKER_00,350974,351632
55468,SPEAKER_00,356897,412365
37041,SPEAKER_01,412433,449474
1485,SPEAKER_00,435569,437054
827,SPEAKER_00,446284,447111
1806,SPEAKER_00,449288,451094
8522,SPEAKER_01,450992,459514
14243,SPEAKER_00,459632,473875
1518,SPEAKER_01,473099,474617
17483,SPEAKER_00,474617,492100
253,SPEAKER_01,485485,485738
3409,SPEAKER_00,493011,496420
1603,SPEAKER_01,495745,497348
15727,SPEAKER_00,497348,513075
14800,SPEAKER_01,511759,526559
8742,SPEAKER_00,526845,535587
709,SPEAKER_01,536076,536785
2649,SPEAKER_00,536920,539569
15761,SPEAKER_01,538354,554115
574,SPEAKER_00,546150,546724
18748,SPEAKER_00,554689,573437
388,SPEAKER_01,573437,573825
1384,SPEAKER_00,574315,575699
36923,SPEAKER_01,575884,612807
659,SPEAKER_00,582600,583259
338,SPEAKER_00,594126,594464
2227,SPEAKER_01,613583,615810
18647,SPEAKER_00,616502,635149
321,SPEAKER_01,635149,635470
31067,SPEAKER_00,636111,667178
320,SPEAKER_01,648970,649290
185,SPEAKER_01,666942,667127
13247,SPEAKER_01,668089,681336
1552,SPEAKER_00,681539,683091
1283,SPEAKER_01,682804,684087
1013,SPEAKER_00,684441,685454
5265,SPEAKER_01,685032,690297
1653,SPEAKER_00,686399,688052
14648,SPEAKER_00,690482,705130
9332,SPEAKER_01,704961,714293
12167,SPEAKER_00,714445,726612
253,SPEAKER_01,724283,724536
12724,SPEAKER_00,727810,740534
10986,SPEAKER_00,741158,752144
253,SPEAKER_01,752144,752397
4894,SPEAKER_00,753004,757898
4438,SPEAKER_00,758556,762994
25397,SPEAKER_00,763922,789319
219,SPEAKER_01,775212,775431
203,SPEAKER_01,784729,784932
27810,SPEAKER_01,789083,816893
10919,SPEAKER_00,817095,828014
169,SPEAKER_01,825364,825533
253,SPEAKER_01,828014,828267
14277,SPEAKER_00,828705,842982
287,SPEAKER_01,842982,843269
16099,SPEAKER_00,844956,861055
7121,SPEAKER_01,861055,868176
6986,SPEAKER_00,868311,875297
34,SPEAKER_01,872496,872530
1991,SPEAKER_01,874707,876698
5467,SPEAKER_00,876698,882165
3173,SPEAKER_01,882351,885524
13550,SPEAKER_00,886047,899597
321,SPEAKER_01,892020,892341
11188,SPEAKER_01,896813,908001
253,SPEAKER_01,908744,908997
21245,SPEAKER_00,908997,930242
371,SPEAKER_01,923577,923948
3391,SPEAKER_00,930884,934275
4860,SPEAKER_01,934039,938899
24266,SPEAKER_01,939524,963790
14850,SPEAKER_00,964617,979467
388,SPEAKER_01,978167,978555
5451,SPEAKER_01,979568,985019
16655,SPEAKER_00,985019,1001674
337,SPEAKER_01,993237,993574
3527,SPEAKER_01,1001708,1005235
14647,SPEAKER_00,1005640,1020287
4624,SPEAKER_01,1019410,1024034
8201,SPEAKER_00,1023139,1031340
287,SPEAKER_01,1030159,1030446
338,SPEAKER_01,1031222,1031560
15846,SPEAKER_01,1032150,1047996
2413,SPEAKER_00,1048367,1050780
11982,SPEAKER_01,1049987,1061969
23018,SPEAKER_00,1062441,1085459
354,SPEAKER_01,1068111,1068465
9433,SPEAKER_01,1085357,1094790
3206,SPEAKER_00,1094841,1098047
422,SPEAKER_00,1098672,1099094
7256,SPEAKER_00,1099701,1106957
7644,SPEAKER_01,1106873,1114517
11104,SPEAKER_00,1114551,1125655
5890,SPEAKER_00,1126802,1132692
4455,SPEAKER_01,1132337,1136792
7020,SPEAKER_00,1136792,1143812
2565,SPEAKER_01,1143424,1145989
9146,SPEAKER_00,1145989,1155135
