Duration (s),Speaker,start_ms,end_ms
2020,SPEAKER_01,246,2266
4228,SPEAKER_01,19176,23404
815,SPEAKER_00,23471,24286
815,SPEAKER_01,24286,25101
1392,SPEAKER_00,25475,26867
1426,SPEAKER_01,26833,28259
339,SPEAKER_00,27292,27631
1936,SPEAKER_00,29736,31672
2173,SPEAKER_01,31536,33709
4313,SPEAKER_01,34303,38616
458,SPEAKER_00,38022,38480
1205,SPEAKER_00,38786,39991
679,SPEAKER_01,40483,41162
7368,SPEAKER_01,41774,49142
6401,SPEAKER_01,49651,56052
679,SPEAKER_01,56714,57393
424,SPEAKER_01,58073,58497
3073,SPEAKER_01,58786,61859
883,SPEAKER_00,62962,63845
4397,SPEAKER_01,63794,68191
4125,SPEAKER_01,68803,72928
7945,SPEAKER_00,73404,81349
3633,SPEAKER_01,79431,83064
2700,SPEAKER_01,83556,86256
6587,SPEAKER_00,87105,93692
391,SPEAKER_01,92283,92674
713,SPEAKER_01,93692,94405
2496,SPEAKER_00,94405,96901
1443,SPEAKER_00,97122,98565
1001,SPEAKER_01,97937,98938
5484,SPEAKER_00,99210,104694
425,SPEAKER_01,101281,101706
8217,SPEAKER_00,105696,113913
6214,SPEAKER_00,114269,120483
5127,SPEAKER_00,120942,126069
4940,SPEAKER_00,126477,131417
322,SPEAKER_01,131604,131926
527,SPEAKER_00,132130,132657
289,SPEAKER_01,132809,133098
1511,SPEAKER_01,134337,135848
390,SPEAKER_00,135560,135950
3294,SPEAKER_01,135950,139244
5365,SPEAKER_01,139278,144643
10407,SPEAKER_01,144949,155356
8472,SPEAKER_00,156035,164507
119,SPEAKER_01,159753,159872
1918,SPEAKER_01,162623,164541
1647,SPEAKER_00,164541,166188
7198,SPEAKER_01,165713,172911
323,SPEAKER_00,170687,171010
4313,SPEAKER_00,173573,177886
2021,SPEAKER_00,178157,180178
934,SPEAKER_00,180500,181434
6028,SPEAKER_00,181943,187971
4720,SPEAKER_01,188463,193183
408,SPEAKER_00,190602,191010
2411,SPEAKER_01,193913,196324
4957,SPEAKER_00,197224,202181
373,SPEAKER_01,201621,201994
4907,SPEAKER_01,202181,207088
373,SPEAKER_00,203149,203522
6384,SPEAKER_00,204660,211044
594,SPEAKER_01,207258,207852
17,SPEAKER_01,207937,207954
186,SPEAKER_01,208073,208259
2276,SPEAKER_01,208870,211146
50,SPEAKER_00,211146,211196
204,SPEAKER_01,211196,211400
1596,SPEAKER_01,212232,213828
1342,SPEAKER_01,214422,215764
11936,SPEAKER_00,215933,227869
374,SPEAKER_01,219091,219465
425,SPEAKER_01,225322,225747
1222,SPEAKER_01,227818,229040
238,SPEAKER_00,229193,229431
1154,SPEAKER_01,229431,230585
4414,SPEAKER_01,230891,235305
3735,SPEAKER_00,235373,239108
578,SPEAKER_01,238989,239567
3667,SPEAKER_00,239567,243234
305,SPEAKER_01,239601,239906
1579,SPEAKER_00,243624,245203
272,SPEAKER_01,243658,243930
306,SPEAKER_01,245203,245509
51,SPEAKER_00,245509,245560
17,SPEAKER_01,245560,245577
1053,SPEAKER_00,245831,246884
2530,SPEAKER_01,246884,249414
3446,SPEAKER_00,250263,253709
645,SPEAKER_01,253709,254354
815,SPEAKER_00,254830,255645
492,SPEAKER_01,255662,256154
1222,SPEAKER_00,256171,257393
1121,SPEAKER_01,257393,258514
8217,SPEAKER_00,259872,268089
5450,SPEAKER_00,268463,273913
4669,SPEAKER_00,274388,279057
2309,SPEAKER_00,279685,281994
6910,SPEAKER_00,282572,289482
1596,SPEAKER_00,290059,291655
2309,SPEAKER_00,291994,294303
9406,SPEAKER_00,294711,304117
1494,SPEAKER_00,304473,305967
11884,SPEAKER_00,306426,318310
441,SPEAKER_01,316460,316901
1206,SPEAKER_01,318310,319516
3311,SPEAKER_00,319906,323217
1545,SPEAKER_01,321706,323251
934,SPEAKER_00,323251,324185
322,SPEAKER_01,324185,324507
629,SPEAKER_00,325848,326477
730,SPEAKER_00,326680,327410
19100,SPEAKER_00,327818,346918
7453,SPEAKER_00,346952,354405
15824,SPEAKER_00,355118,370942
50136,SPEAKER_00,371230,421366
170,SPEAKER_01,415441,415611
1036,SPEAKER_01,421943,422979
6163,SPEAKER_00,423200,429363
458,SPEAKER_01,429363,429821
7012,SPEAKER_00,430500,437512
730,SPEAKER_01,437512,438242
4924,SPEAKER_00,438310,443234
408,SPEAKER_01,441485,441893
2123,SPEAKER_00,443641,445764
1817,SPEAKER_01,445797,447614
10815,SPEAKER_00,448548,459363
475,SPEAKER_00,459940,460415
5670,SPEAKER_00,461010,466680
306,SPEAKER_01,466680,466986
3837,SPEAKER_00,467342,471179
1206,SPEAKER_01,471349,472555
1749,SPEAKER_01,473522,475271
1290,SPEAKER_01,475611,476901
2207,SPEAKER_01,477614,479821
5263,SPEAKER_01,480127,485390
3973,SPEAKER_01,485831,489804
984,SPEAKER_00,490246,491230
2547,SPEAKER_01,491230,493777
4397,SPEAKER_01,494117,498514
731,SPEAKER_00,498106,498837
10798,SPEAKER_01,498853,509651
289,SPEAKER_00,499753,500042
3854,SPEAKER_01,510195,514049
629,SPEAKER_00,513590,514219
8065,SPEAKER_01,515186,523251
1595,SPEAKER_01,523438,525033
476,SPEAKER_00,525016,525492
1052,SPEAKER_01,525492,526544
1732,SPEAKER_01,527359,529091
22258,SPEAKER_01,529550,551808
475,SPEAKER_00,529567,530042
560,SPEAKER_00,546392,546952
2428,SPEAKER_01,552283,554711
3277,SPEAKER_01,555186,558463
1884,SPEAKER_01,558650,560534
5110,SPEAKER_01,561587,566697
1867,SPEAKER_00,567190,569057
3582,SPEAKER_01,568735,572317
