Duration (s),Speaker,start_ms,end_ms
7606,SPEAKER_00,310297,317903
2768,SPEAKER_00,318378,321146
6231,SPEAKER_01,321689,327920
3718,SPEAKER_00,327954,331672
5025,SPEAKER_01,331757,336782
1019,SPEAKER_00,332945,333964
1987,SPEAKER_00,336850,338837
391,SPEAKER_01,338904,339295
2054,SPEAKER_01,339872,341926
8149,SPEAKER_00,341859,350008
7674,SPEAKER_00,350602,358276
7368,SPEAKER_00,358616,365984
34,SPEAKER_00,366052,366086
679,SPEAKER_01,366086,366765
2020,SPEAKER_00,366137,368157
4856,SPEAKER_01,369006,373862
13582,SPEAKER_00,373387,386969
152,SPEAKER_01,387258,387410
2938,SPEAKER_01,388191,391129
12224,SPEAKER_00,390789,403013
1579,SPEAKER_01,397512,399091
238,SPEAKER_01,402062,402300
5857,SPEAKER_01,403013,408870
9728,SPEAKER_00,409244,418972
220,SPEAKER_01,415645,415865
289,SPEAKER_01,417665,417954
2513,SPEAKER_01,419685,422198
849,SPEAKER_00,423947,424796
1817,SPEAKER_01,424643,426460
5807,SPEAKER_00,425169,430976
5077,SPEAKER_00,432079,437156
2105,SPEAKER_00,437699,439804
798,SPEAKER_00,439940,440738
1834,SPEAKER_01,444507,446341
30917,SPEAKER_00,446324,477241
4686,SPEAKER_00,477682,482368
6673,SPEAKER_00,482843,489516
883,SPEAKER_01,490246,491129
7912,SPEAKER_00,491264,499176
1477,SPEAKER_00,499719,501196
1138,SPEAKER_00,501281,502419
2258,SPEAKER_00,502606,504864
3939,SPEAKER_00,505662,509601
476,SPEAKER_01,508327,508803
10527,SPEAKER_00,509855,520382
9508,SPEAKER_01,521247,530755
492,SPEAKER_00,524066,524558
628,SPEAKER_00,530314,530942
4125,SPEAKER_01,530942,535067
493,SPEAKER_00,533624,534117
3260,SPEAKER_01,535288,538548
442,SPEAKER_00,536035,536477
5925,SPEAKER_00,538480,544405
4957,SPEAKER_00,544660,549617
8676,SPEAKER_01,550398,559074
1137,SPEAKER_00,558735,559872
5637,SPEAKER_01,560127,565764
374,SPEAKER_00,560687,561061
543,SPEAKER_00,563709,564252
3515,SPEAKER_00,565220,568735
475,SPEAKER_01,568616,569091
1409,SPEAKER_00,570127,571536
9202,SPEAKER_00,571740,580942
21664,SPEAKER_00,581213,602877
1511,SPEAKER_00,603081,604592
3820,SPEAKER_01,604966,608786
4058,SPEAKER_00,608989,613047
4991,SPEAKER_00,613302,618293
3973,SPEAKER_00,619125,623098
1646,SPEAKER_00,623404,625050
679,SPEAKER_00,625577,626256
5908,SPEAKER_00,626816,632724
12071,SPEAKER_00,633030,645101
7437,SPEAKER_00,645169,652606
3837,SPEAKER_00,653183,657020
4839,SPEAKER_00,657376,662215
2665,SPEAKER_00,662504,665169
7419,SPEAKER_01,665560,672979
441,SPEAKER_00,666986,667427
13311,SPEAKER_00,672911,686222
2496,SPEAKER_00,686561,689057
4023,SPEAKER_00,689516,693539
5025,SPEAKER_01,693981,699006
492,SPEAKER_00,695356,695848
2105,SPEAKER_00,700721,702826
2173,SPEAKER_00,703081,705254
391,SPEAKER_01,705254,705645
1002,SPEAKER_00,706120,707122
5688,SPEAKER_00,707682,713370
13548,SPEAKER_00,713998,727546
1732,SPEAKER_01,727054,728786
24296,SPEAKER_00,728395,752691
85,SPEAKER_01,743794,743879
9644,SPEAKER_00,752996,762640
17,SPEAKER_00,762826,762843
408,SPEAKER_01,762843,763251
34,SPEAKER_00,763251,763285
5840,SPEAKER_01,763794,769634
544,SPEAKER_00,767376,767920
900,SPEAKER_00,769634,770534
1817,SPEAKER_01,770025,771842
1834,SPEAKER_00,771383,773217
441,SPEAKER_01,772538,772979
9321,SPEAKER_00,773675,782996
2190,SPEAKER_00,783743,785933
1188,SPEAKER_01,786171,787359
3684,SPEAKER_00,787563,791247
11799,SPEAKER_00,791757,803556
2207,SPEAKER_01,803794,806001
1613,SPEAKER_00,805831,807444
3803,SPEAKER_00,807665,811468
6910,SPEAKER_00,812113,819023
561,SPEAKER_00,819040,819601
4669,SPEAKER_00,820076,824745
2224,SPEAKER_00,825390,827614
4278,SPEAKER_00,827869,832147
6910,SPEAKER_00,832843,839753
255,SPEAKER_01,839804,840059
662,SPEAKER_00,840687,841349
5280,SPEAKER_00,842572,847852
2190,SPEAKER_01,848667,850857
10017,SPEAKER_00,850823,860840
3395,SPEAKER_00,861808,865203
3837,SPEAKER_00,865339,869176
5552,SPEAKER_00,869770,875322
5043,SPEAKER_00,876001,881044
289,SPEAKER_01,876850,877139
14279,SPEAKER_01,881264,895543
3921,SPEAKER_00,895764,899685
34,SPEAKER_00,899787,899821
391,SPEAKER_01,899821,900212
4635,SPEAKER_00,900432,905067
5382,SPEAKER_00,905645,911027
3141,SPEAKER_00,911044,914185
8115,SPEAKER_01,914932,923047
1749,SPEAKER_01,923522,925271
425,SPEAKER_00,925271,925696
1749,SPEAKER_00,925899,927648
645,SPEAKER_01,925933,926578
4601,SPEAKER_01,927648,932249
8302,SPEAKER_01,932945,941247
390,SPEAKER_00,934762,935152
373,SPEAKER_00,939380,939753
441,SPEAKER_00,941027,941468
2088,SPEAKER_01,941468,943556
5671,SPEAKER_00,943539,949210
849,SPEAKER_00,949448,950297
254,SPEAKER_01,949550,949804
1902,SPEAKER_01,951247,953149
5993,SPEAKER_01,953845,959838
492,SPEAKER_00,960008,960500
5008,SPEAKER_01,960789,965797
1596,SPEAKER_01,966256,967852
2173,SPEAKER_00,967546,969719
7403,SPEAKER_00,970551,977954
3345,SPEAKER_00,978123,981468
4397,SPEAKER_00,981570,985967
9066,SPEAKER_01,986935,996001
408,SPEAKER_00,995865,996273
51,SPEAKER_01,996086,996137
3005,SPEAKER_01,996256,999261
204,SPEAKER_00,999040,999244
34,SPEAKER_00,999261,999295
7470,SPEAKER_01,999295,1006765
577,SPEAKER_00,1002130,1002707
2818,SPEAKER_00,1006290,1009108
475,SPEAKER_01,1009261,1009736
662,SPEAKER_01,1010110,1010772
4364,SPEAKER_00,1011230,1015594
13515,SPEAKER_00,1015933,1029448
407,SPEAKER_01,1029448,1029855
101,SPEAKER_00,1029550,1029651
6995,SPEAKER_00,1030551,1037546
2037,SPEAKER_00,1037835,1039872
4804,SPEAKER_00,1040263,1045067
3226,SPEAKER_00,1045424,1048650
3362,SPEAKER_00,1048972,1052334
19847,SPEAKER_01,1053081,1072928
493,SPEAKER_00,1072775,1073268
2988,SPEAKER_01,1073149,1076137
374,SPEAKER_00,1075967,1076341
1970,SPEAKER_01,1076748,1078718
2496,SPEAKER_01,1079023,1081519
866,SPEAKER_00,1081825,1082691
6995,SPEAKER_01,1082775,1089770
255,SPEAKER_00,1086222,1086477
594,SPEAKER_00,1089482,1090076
578,SPEAKER_01,1090449,1091027
2615,SPEAKER_00,1090585,1093200
781,SPEAKER_01,1093285,1094066
407,SPEAKER_00,1093913,1094320
6146,SPEAKER_01,1094541,1100687
1936,SPEAKER_01,1101366,1103302
611,SPEAKER_00,1103302,1103913
3565,SPEAKER_01,1103913,1107478
3243,SPEAKER_01,1107818,1111061
543,SPEAKER_01,1111587,1112130
11341,SPEAKER_01,1112555,1123896
441,SPEAKER_00,1120178,1120619
6775,SPEAKER_01,1124337,1131112
4720,SPEAKER_01,1131757,1136477
4805,SPEAKER_00,1136544,1141349
527,SPEAKER_00,1142028,1142555
2819,SPEAKER_00,1142877,1145696
356,SPEAKER_01,1145696,1146052
7301,SPEAKER_00,1145933,1153234
13362,SPEAKER_00,1153641,1167003
289,SPEAKER_01,1158225,1158514
5314,SPEAKER_00,1167563,1172877
1257,SPEAKER_00,1173675,1174932
458,SPEAKER_00,1175458,1175916
4228,SPEAKER_00,1176154,1180382
8201,SPEAKER_00,1181196,1189397
32614,SPEAKER_00,1190314,1222928
475,SPEAKER_01,1200789,1201264
170,SPEAKER_01,1208361,1208531
339,SPEAKER_01,1208667,1209006
4533,SPEAKER_00,1223641,1228174
12190,SPEAKER_00,1229125,1241315
4924,SPEAKER_00,1242368,1247292
10442,SPEAKER_01,1247631,1258073
1137,SPEAKER_00,1254796,1255933
7742,SPEAKER_01,1258378,1266120
798,SPEAKER_00,1261349,1262147
3633,SPEAKER_00,1265373,1269006
2529,SPEAKER_00,1269448,1271977
7385,SPEAKER_00,1272487,1279872
271,SPEAKER_01,1274066,1274337
951,SPEAKER_00,1280517,1281468
5891,SPEAKER_00,1281757,1287648
561,SPEAKER_00,1288242,1288803
2598,SPEAKER_00,1289006,1291604
2258,SPEAKER_01,1292640,1294898
408,SPEAKER_00,1295356,1295764
7419,SPEAKER_00,1296086,1303505
629,SPEAKER_00,1303590,1304219
6723,SPEAKER_01,1304949,1311672
1239,SPEAKER_00,1311129,1312368
6808,SPEAKER_01,1312640,1319448
458,SPEAKER_00,1319448,1319906
408,SPEAKER_01,1320721,1321129
10340,SPEAKER_01,1321977,1332317
306,SPEAKER_00,1327767,1328073
2835,SPEAKER_00,1332538,1335373
7470,SPEAKER_01,1334490,1341960
1511,SPEAKER_00,1337801,1339312
8116,SPEAKER_01,1342062,1350178
1409,SPEAKER_00,1349380,1350789
4415,SPEAKER_01,1351162,1355577
424,SPEAKER_00,1353081,1353505
2054,SPEAKER_01,1356460,1358514
4856,SPEAKER_01,1359193,1364049
7419,SPEAKER_01,1364626,1372045
2309,SPEAKER_01,1372487,1374796
526,SPEAKER_00,1374643,1375169
3651,SPEAKER_01,1375169,1378820
441,SPEAKER_00,1376935,1377376
8472,SPEAKER_00,1378955,1387427
832,SPEAKER_00,1388005,1388837
6859,SPEAKER_00,1389091,1395950
5773,SPEAKER_01,1395831,1401604
374,SPEAKER_00,1397308,1397682
1715,SPEAKER_00,1401604,1403319
10458,SPEAKER_01,1403336,1413794
425,SPEAKER_00,1413709,1414134
6146,SPEAKER_01,1414134,1420280
510,SPEAKER_01,1420602,1421112
1528,SPEAKER_01,1421808,1423336
5110,SPEAKER_01,1424100,1429210
1748,SPEAKER_01,1429601,1431349
34,SPEAKER_00,1430806,1430840
102,SPEAKER_00,1430891,1430993
526,SPEAKER_01,1431825,1432351
4771,SPEAKER_01,1432758,1437529
340,SPEAKER_00,1437461,1437801
12427,SPEAKER_01,1438022,1450449
1036,SPEAKER_00,1443828,1444864
407,SPEAKER_00,1450891,1451298
476,SPEAKER_01,1451417,1451893
7402,SPEAKER_01,1452521,1459923
1104,SPEAKER_00,1459142,1460246
17,SPEAKER_01,1459940,1459957
3208,SPEAKER_01,1460365,1463573
17,SPEAKER_00,1463047,1463064
102,SPEAKER_00,1463132,1463234
85,SPEAKER_00,1463302,1463387
14958,SPEAKER_01,1463641,1478599
51,SPEAKER_00,1473370,1473421
17,SPEAKER_00,1473438,1473455
68,SPEAKER_00,1473539,1473607
255,SPEAKER_00,1476018,1476273
17,SPEAKER_00,1478938,1478955
561,SPEAKER_01,1478955,1479516
2055,SPEAKER_00,1479006,1481061
1137,SPEAKER_00,1481638,1482775
594,SPEAKER_00,1483336,1483930
288,SPEAKER_01,1484202,1484490
3073,SPEAKER_00,1484609,1487682
8828,SPEAKER_01,1487937,1496765
1171,SPEAKER_00,1495764,1496935
6095,SPEAKER_01,1497088,1503183
3090,SPEAKER_01,1503556,1506646
459,SPEAKER_00,1505984,1506443
1392,SPEAKER_01,1507224,1508616
900,SPEAKER_00,1508395,1509295
3243,SPEAKER_01,1509074,1512317
493,SPEAKER_00,1509872,1510365
492,SPEAKER_00,1511791,1512283
374,SPEAKER_00,1512317,1512691
50,SPEAKER_01,1512691,1512741
561,SPEAKER_01,1512877,1513438
11188,SPEAKER_01,1513879,1525067
492,SPEAKER_00,1522215,1522707
1393,SPEAKER_00,1525067,1526460
9746,SPEAKER_01,1526748,1536494
255,SPEAKER_00,1526765,1527020
1206,SPEAKER_00,1533777,1534983
1154,SPEAKER_00,1535475,1536629
9100,SPEAKER_00,1536731,1545831
1868,SPEAKER_01,1545916,1547784
4550,SPEAKER_00,1547512,1552062
1494,SPEAKER_00,1552538,1554032
5943,SPEAKER_01,1554286,1560229
288,SPEAKER_00,1559482,1559770
12547,SPEAKER_01,1560908,1573455
408,SPEAKER_00,1565135,1565543
16,SPEAKER_00,1573455,1573471
17,SPEAKER_01,1573471,1573488
493,SPEAKER_00,1573488,1573981
934,SPEAKER_00,1574541,1575475
4330,SPEAKER_00,1575967,1580297
1172,SPEAKER_01,1577529,1578701
4482,SPEAKER_00,1580755,1585237
340,SPEAKER_00,1585882,1586222
11680,SPEAKER_01,1586443,1598123
476,SPEAKER_00,1592130,1592606
323,SPEAKER_00,1596663,1596986
2224,SPEAKER_00,1598684,1600908
3158,SPEAKER_01,1599719,1602877
4210,SPEAKER_01,1603285,1607495
2105,SPEAKER_00,1606375,1608480
1850,SPEAKER_01,1608684,1610534
1816,SPEAKER_00,1610246,1612062
4465,SPEAKER_01,1611434,1615899
493,SPEAKER_00,1613539,1614032
5942,SPEAKER_00,1615390,1621332
2699,SPEAKER_00,1621859,1624558
6944,SPEAKER_00,1624592,1631536
1969,SPEAKER_00,1631808,1633777
20883,SPEAKER_00,1635526,1656409
204,SPEAKER_01,1639991,1640195
7403,SPEAKER_01,1656799,1664202
526,SPEAKER_00,1657580,1658106
544,SPEAKER_00,1661281,1661825
7572,SPEAKER_00,1664202,1671774
2326,SPEAKER_01,1670721,1673047
4856,SPEAKER_00,1673047,1677903
272,SPEAKER_01,1676697,1676969
6927,SPEAKER_01,1678786,1685713
425,SPEAKER_00,1684371,1684796
5704,SPEAKER_00,1685730,1691434
2326,SPEAKER_00,1691926,1694252
645,SPEAKER_01,1693047,1693692
13667,SPEAKER_01,1694575,1708242
441,SPEAKER_00,1697988,1698429
2004,SPEAKER_00,1701230,1703234
391,SPEAKER_00,1705865,1706256
1393,SPEAKER_00,1708140,1709533
4618,SPEAKER_00,1709702,1714320
594,SPEAKER_00,1714677,1715271
4838,SPEAKER_00,1715594,1720432
7402,SPEAKER_00,1721078,1728480
4822,SPEAKER_00,1728989,1733811
1596,SPEAKER_00,1733913,1735509
458,SPEAKER_00,1735526,1735984
14872,SPEAKER_00,1736409,1751281
5569,SPEAKER_01,1751960,1757529
4567,SPEAKER_00,1757020,1761587
8913,SPEAKER_01,1761825,1770738
408,SPEAKER_00,1766833,1767241
323,SPEAKER_00,1768972,1769295
9032,SPEAKER_00,1769940,1778972
288,SPEAKER_01,1771774,1772062
4210,SPEAKER_00,1779431,1783641
3532,SPEAKER_01,1784371,1787903
6570,SPEAKER_00,1787971,1794541
7522,SPEAKER_00,1795016,1802538
3396,SPEAKER_00,1802707,1806103
441,SPEAKER_00,1806528,1806969
3464,SPEAKER_00,1807427,1810891
3379,SPEAKER_00,1811604,1814983
16112,SPEAKER_01,1816069,1832181
458,SPEAKER_00,1824168,1824626
1035,SPEAKER_00,1832521,1833556
3684,SPEAKER_00,1834066,1837750
5246,SPEAKER_00,1838701,1843947
3413,SPEAKER_00,1844371,1847784
4057,SPEAKER_00,1848005,1852062
272,SPEAKER_00,1853522,1853794
13821,SPEAKER_01,1854252,1868073
442,SPEAKER_00,1859668,1860110
5943,SPEAKER_00,1867359,1873302
6604,SPEAKER_00,1873455,1880059
13752,SPEAKER_00,1880840,1894592
917,SPEAKER_01,1889736,1890653
3158,SPEAKER_01,1894286,1897444
2699,SPEAKER_00,1896952,1899651
68,SPEAKER_01,1897988,1898056
289,SPEAKER_01,1898429,1898718
7487,SPEAKER_00,1901095,1908582
1137,SPEAKER_01,1908803,1909940
8438,SPEAKER_00,1909465,1917903
4941,SPEAKER_01,1918123,1923064
5501,SPEAKER_00,1922996,1928497
424,SPEAKER_01,1928599,1929023
6112,SPEAKER_00,1929023,1935135
1562,SPEAKER_01,1935339,1936901
407,SPEAKER_00,1936901,1937308
6061,SPEAKER_00,1938005,1944066
2478,SPEAKER_01,1943370,1945848
4838,SPEAKER_00,1944898,1949736
9932,SPEAKER_00,1950229,1960161
1851,SPEAKER_00,1960636,1962487
1341,SPEAKER_00,1962962,1964303
2004,SPEAKER_00,1964354,1966358
2122,SPEAKER_01,1966477,1968599
13344,SPEAKER_00,1968837,1982181
1137,SPEAKER_01,1978005,1979142
373,SPEAKER_01,1980331,1980704
6757,SPEAKER_01,1982996,1989753
3549,SPEAKER_00,1989617,1993166
272,SPEAKER_01,1989991,1990263
7012,SPEAKER_00,1993624,2000636
6231,SPEAKER_00,2001400,2007631
288,SPEAKER_01,2003438,2003726
2359,SPEAKER_01,2008056,2010415
3498,SPEAKER_01,2010585,2014083
4703,SPEAKER_00,2013981,2018684
19134,SPEAKER_00,2019125,2038259
4194,SPEAKER_01,2021247,2025441
1851,SPEAKER_01,2038514,2040365
2734,SPEAKER_00,2039719,2042453
866,SPEAKER_01,2042283,2043149
3446,SPEAKER_01,2043913,2047359
1205,SPEAKER_00,2046171,2047376
