Duration (s),Speaker,start_ms,end_ms
2020,SPEAKER_00,246,2266
4194,SPEAKER_00,19193,23387
1731,SPEAKER_00,23404,25135
662,SPEAKER_01,25730,26392
2003,SPEAKER_00,27156,29159
832,SPEAKER_01,28276,29108
2292,SPEAKER_00,29804,32096
408,SPEAKER_01,32096,32504
34,SPEAKER_00,32504,32538
2428,SPEAKER_00,34745,37173
2428,SPEAKER_00,37376,39804
832,SPEAKER_01,39804,40636
221,SPEAKER_00,40008,40229
4398,SPEAKER_00,40585,44983
425,SPEAKER_01,45186,45611
916,SPEAKER_00,45645,46561
356,SPEAKER_01,46477,46833
798,SPEAKER_00,47054,47852
305,SPEAKER_01,47852,48157
1273,SPEAKER_00,48514,49787
458,SPEAKER_01,50025,50483
883,SPEAKER_00,51808,52691
3073,SPEAKER_00,53064,56137
2428,SPEAKER_01,56680,59108
390,SPEAKER_00,57733,58123
730,SPEAKER_00,59482,60212
34,SPEAKER_01,60212,60246
34,SPEAKER_00,60246,60280
34,SPEAKER_01,60280,60314
34,SPEAKER_00,60314,60348
899,SPEAKER_01,60348,61247
2224,SPEAKER_01,61570,63794
5348,SPEAKER_00,63658,69006
2614,SPEAKER_00,69601,72215
1392,SPEAKER_01,72317,73709
832,SPEAKER_00,73709,74541
2292,SPEAKER_01,74983,77275
577,SPEAKER_00,77869,78446
713,SPEAKER_01,78548,79261
696,SPEAKER_00,78633,79329
1494,SPEAKER_00,80449,81943
1392,SPEAKER_01,81502,82894
2004,SPEAKER_00,82809,84813
1953,SPEAKER_00,85984,87937
6944,SPEAKER_01,88938,95882
934,SPEAKER_00,95543,96477
1477,SPEAKER_01,96358,97835
1461,SPEAKER_01,98106,99567
3379,SPEAKER_00,99974,103353
612,SPEAKER_01,103488,104100
458,SPEAKER_00,104185,104643
2581,SPEAKER_00,105356,107937
1409,SPEAKER_01,108616,110025
8829,SPEAKER_01,110738,119567
271,SPEAKER_00,119567,119838
5450,SPEAKER_01,119838,125288
4177,SPEAKER_00,124575,128752
4838,SPEAKER_01,128786,133624
1324,SPEAKER_00,133998,135322
6180,SPEAKER_01,135339,141519
3837,SPEAKER_00,141859,145696
6248,SPEAKER_01,145950,152198
4856,SPEAKER_00,152758,157614
2241,SPEAKER_00,158191,160432
1069,SPEAKER_01,161129,162198
4822,SPEAKER_00,162198,167020
6282,SPEAKER_01,167937,174219
747,SPEAKER_00,174202,174949
5331,SPEAKER_01,175645,180976
2122,SPEAKER_00,180908,183030
1086,SPEAKER_01,183183,184269
595,SPEAKER_01,185050,185645
7980,SPEAKER_01,186018,193998
4194,SPEAKER_01,194456,198650
628,SPEAKER_00,194983,195611
2462,SPEAKER_00,198650,201112
1426,SPEAKER_00,201315,202741
1036,SPEAKER_01,202962,203998
509,SPEAKER_01,204847,205356
3990,SPEAKER_01,205780,209770
458,SPEAKER_00,210025,210483
3582,SPEAKER_01,210144,213726
967,SPEAKER_00,214100,215067
6146,SPEAKER_01,215645,221791
51,SPEAKER_01,223081,223132
492,SPEAKER_00,223132,223624
6417,SPEAKER_01,224015,230432
