Duration (s),Speaker,start_ms,end_ms
2020,SPEAKER_01,246,2266
4431,SPEAKER_01,19244,23675
730,SPEAKER_00,23828,24558
1715,SPEAKER_01,24745,26460
6740,SPEAKER_00,27054,33794
3905,SPEAKER_01,33370,37275
10679,SPEAKER_00,37461,48140
3056,SPEAKER_01,48140,51196
2241,SPEAKER_00,48157,50398
51,SPEAKER_00,50908,50959
2462,SPEAKER_00,51196,53658
663,SPEAKER_01,51213,51876
3871,SPEAKER_01,53285,57156
4347,SPEAKER_00,57427,61774
7843,SPEAKER_01,61774,69617
1307,SPEAKER_00,70229,71536
9507,SPEAKER_01,71706,81213
4380,SPEAKER_01,81604,85984
1664,SPEAKER_00,86629,88293
2988,SPEAKER_00,88378,91366
1562,SPEAKER_01,91298,92860
5857,SPEAKER_01,93013,98870
611,SPEAKER_00,99125,99736
7079,SPEAKER_00,100280,107359
442,SPEAKER_01,101960,102402
408,SPEAKER_01,104575,104983
4296,SPEAKER_01,107359,111655
2818,SPEAKER_00,112266,115084
8014,SPEAKER_01,115254,123268
13005,SPEAKER_01,123624,136629
442,SPEAKER_00,131383,131825
2360,SPEAKER_00,136629,138989
102,SPEAKER_01,136663,136765
306,SPEAKER_01,136901,137207
4058,SPEAKER_01,138480,142538
2394,SPEAKER_00,143047,145441
1816,SPEAKER_01,144983,146799
6503,SPEAKER_00,146935,153438
357,SPEAKER_01,152215,152572
407,SPEAKER_01,153438,153845
16,SPEAKER_00,153455,153471
5212,SPEAKER_00,153930,159142
7810,SPEAKER_01,156799,164609
967,SPEAKER_00,164983,165950
15857,SPEAKER_00,166409,182266
1036,SPEAKER_01,169957,170993
561,SPEAKER_01,174235,174796
288,SPEAKER_01,181706,181994
34,SPEAKER_01,182096,182130
17,SPEAKER_01,182266,182283
3667,SPEAKER_01,182351,186018
6757,SPEAKER_01,186222,192979
3022,SPEAKER_00,193319,196341
4940,SPEAKER_01,197054,201994
408,SPEAKER_00,202266,202674
33,SPEAKER_01,202674,202707
7810,SPEAKER_01,202775,210585
544,SPEAKER_00,211213,211757
1884,SPEAKER_01,211655,213539
1766,SPEAKER_01,213828,215594
713,SPEAKER_00,216171,216884
4347,SPEAKER_01,217410,221757
2496,SPEAKER_00,222402,224898
1528,SPEAKER_01,225305,226833
629,SPEAKER_00,227342,227971
18846,SPEAKER_00,228310,247156
492,SPEAKER_01,233998,234490
1290,SPEAKER_01,234881,236171
424,SPEAKER_01,247105,247529
2292,SPEAKER_00,248157,250449
5654,SPEAKER_01,250517,256171
815,SPEAKER_00,256324,257139
6825,SPEAKER_01,257139,263964
5229,SPEAKER_00,264558,269787
1409,SPEAKER_01,269329,270738
5314,SPEAKER_01,270959,276273
7114,SPEAKER_00,276307,283421
101,SPEAKER_01,278005,278106
1816,SPEAKER_01,283404,285220
4194,SPEAKER_00,285339,289533
5637,SPEAKER_00,291315,296952
950,SPEAKER_01,294168,295118
2700,SPEAKER_01,296137,298837
2275,SPEAKER_01,299499,301774
238,SPEAKER_00,300449,300687
1358,SPEAKER_00,302113,303471
17,SPEAKER_01,303421,303438
2546,SPEAKER_01,303455,306001
9253,SPEAKER_01,306986,316239
475,SPEAKER_00,310229,310704
5025,SPEAKER_00,316528,321553
594,SPEAKER_01,320280,320874
9389,SPEAKER_01,321943,331332
458,SPEAKER_00,331774,332232
1307,SPEAKER_01,331791,333098
4533,SPEAKER_00,333234,337767
1070,SPEAKER_01,337342,338412
13701,SPEAKER_00,338599,352300
560,SPEAKER_01,346426,346986
391,SPEAKER_01,349057,349448
1171,SPEAKER_01,351774,352945
6689,SPEAKER_00,352945,359634
424,SPEAKER_01,358684,359108
1053,SPEAKER_00,359991,361044
12564,SPEAKER_00,361536,374100
747,SPEAKER_01,369838,370585
288,SPEAKER_00,374864,375152
68,SPEAKER_01,375033,375101
3141,SPEAKER_01,375118,378259
323,SPEAKER_00,376782,377105
4770,SPEAKER_00,378786,383556
4720,SPEAKER_01,382945,387665
4805,SPEAKER_00,387003,391808
458,SPEAKER_01,388701,389159
374,SPEAKER_01,390755,391129
5671,SPEAKER_00,392181,397852
255,SPEAKER_01,395084,395339
8201,SPEAKER_01,397342,405543
34,SPEAKER_01,405560,405594
322,SPEAKER_00,405594,405916
5110,SPEAKER_01,406307,411417
7776,SPEAKER_00,411536,419312
493,SPEAKER_01,413488,413981
985,SPEAKER_01,417529,418514
408,SPEAKER_01,419040,419448
1086,SPEAKER_00,420263,421349
1901,SPEAKER_01,420857,422758
391,SPEAKER_00,422894,423285
1001,SPEAKER_00,423353,424354
6723,SPEAKER_00,424541,431264
900,SPEAKER_00,431774,432674
493,SPEAKER_01,432096,432589
3107,SPEAKER_00,433183,436290
3447,SPEAKER_01,435831,439278
271,SPEAKER_00,436324,436595
560,SPEAKER_00,439940,440500
6129,SPEAKER_00,441027,447156
425,SPEAKER_01,444422,444847
442,SPEAKER_01,446680,447122
6536,SPEAKER_00,447801,454337
459,SPEAKER_01,453590,454049
2309,SPEAKER_00,454541,456850
526,SPEAKER_01,457122,457648
4126,SPEAKER_00,457597,461723
3311,SPEAKER_00,462266,465577
3633,SPEAKER_01,465339,468972
254,SPEAKER_00,468735,468989
4194,SPEAKER_01,468989,473183
305,SPEAKER_00,473251,473556
170,SPEAKER_01,473268,473438
306,SPEAKER_01,473556,473862
187,SPEAKER_00,473658,473845
170,SPEAKER_00,473862,474032
6741,SPEAKER_00,474337,481078
3515,SPEAKER_01,481196,484711
1443,SPEAKER_00,485373,486816
2275,SPEAKER_00,487410,489685
5450,SPEAKER_00,489974,495424
306,SPEAKER_01,491943,492249
357,SPEAKER_01,495135,495492
1273,SPEAKER_00,496222,497495
3464,SPEAKER_01,496884,500348
1596,SPEAKER_00,500432,502028
2546,SPEAKER_01,501876,504422
1036,SPEAKER_00,505050,506086
271,SPEAKER_01,506460,506731
1477,SPEAKER_00,506731,508208
17,SPEAKER_01,508208,508225
1002,SPEAKER_00,508225,509227
8981,SPEAKER_00,509872,518853
493,SPEAKER_01,511417,511910
4278,SPEAKER_00,519431,523709
2818,SPEAKER_00,524032,526850
3430,SPEAKER_01,526850,530280
8998,SPEAKER_00,530942,539940
5773,SPEAKER_00,540398,546171
459,SPEAKER_00,546544,547003
2683,SPEAKER_00,547546,550229
356,SPEAKER_01,550297,550653
4092,SPEAKER_00,551332,555424
17,SPEAKER_01,555424,555441
3090,SPEAKER_00,555441,558531
407,SPEAKER_00,559584,559991
1545,SPEAKER_01,559584,561129
3310,SPEAKER_00,561146,564456
1969,SPEAKER_01,563336,565305
4754,SPEAKER_00,565560,570314
2835,SPEAKER_00,570772,573607
2292,SPEAKER_01,573302,575594
6706,SPEAKER_00,576392,583098
4346,SPEAKER_00,583998,588344
747,SPEAKER_01,588735,589482
3361,SPEAKER_00,590144,593505
526,SPEAKER_01,590789,591315
509,SPEAKER_01,593064,593573
7963,SPEAKER_00,594371,602334
442,SPEAKER_01,598361,598803
2224,SPEAKER_01,602334,604558
6299,SPEAKER_00,605203,611502
2547,SPEAKER_00,611994,614541
3311,SPEAKER_00,615305,618616
339,SPEAKER_01,618616,618955
2360,SPEAKER_00,619516,621876
3345,SPEAKER_00,622368,625713
1188,SPEAKER_01,624660,625848
3514,SPEAKER_00,626307,629821
11697,SPEAKER_00,630365,642062
289,SPEAKER_01,640823,641112
10849,SPEAKER_00,642215,653064
560,SPEAKER_01,651061,651621
475,SPEAKER_01,651706,652181
1324,SPEAKER_00,654626,655950
4516,SPEAKER_00,656341,660857
6740,SPEAKER_00,662334,669074
8506,SPEAKER_00,669295,677801
