Duration (s),Speaker,start_ms,end_ms
2003,SPEAKER_01,263,2266
4210,SPEAKER_01,19516,23726
832,SPEAKER_00,23811,24643
917,SPEAKER_01,24660,25577
1121,SPEAKER_00,26001,27122
662,SPEAKER_01,27122,27784
356,SPEAKER_01,27818,28174
1443,SPEAKER_00,28174,29617
646,SPEAKER_01,28191,28837
4940,SPEAKER_01,29465,34405
119,SPEAKER_00,32707,32826
17,SPEAKER_00,32860,32877
51,SPEAKER_00,32979,33030
136,SPEAKER_00,33098,33234
12089,SPEAKER_00,34405,46494
3056,SPEAKER_00,46986,50042
7487,SPEAKER_00,50840,58327
8591,SPEAKER_00,58344,66935
7708,SPEAKER_00,67224,74932
17,SPEAKER_00,74966,74983
2037,SPEAKER_00,75000,77037
3141,SPEAKER_01,77054,80195
9525,SPEAKER_00,80789,90314
3956,SPEAKER_01,90517,94473
645,SPEAKER_00,94541,95186
781,SPEAKER_01,95916,96697
4618,SPEAKER_00,96833,101451
493,SPEAKER_01,100415,100908
306,SPEAKER_01,101434,101740
5603,SPEAKER_00,102453,108056
1817,SPEAKER_01,107308,109125
8727,SPEAKER_00,109176,117903
390,SPEAKER_01,114100,114490
390,SPEAKER_01,115560,115950
12072,SPEAKER_00,118310,130382
373,SPEAKER_01,130382,130755
7810,SPEAKER_00,130925,138735
390,SPEAKER_01,137224,137614
17,SPEAKER_00,139159,139176
34,SPEAKER_01,139176,139210
340,SPEAKER_00,139210,139550
7572,SPEAKER_01,139838,147410
2988,SPEAKER_00,148039,151027
900,SPEAKER_01,148921,149821
2785,SPEAKER_00,152215,155000
1138,SPEAKER_01,155288,156426
4125,SPEAKER_00,156494,160619
374,SPEAKER_01,156850,157224
186,SPEAKER_01,160212,160398
917,SPEAKER_00,161298,162215
8013,SPEAKER_01,162385,170398
18862,SPEAKER_01,170874,189736
8641,SPEAKER_01,190263,198904
917,SPEAKER_01,199414,200331
781,SPEAKER_01,200653,201434
2461,SPEAKER_01,202640,205101
8116,SPEAKER_00,205101,213217
475,SPEAKER_01,213234,213709
1681,SPEAKER_00,213879,215560
1341,SPEAKER_01,215713,217054
2156,SPEAKER_00,216222,218378
28896,SPEAKER_01,218446,247342
255,SPEAKER_00,229736,229991
815,SPEAKER_00,238310,239125
934,SPEAKER_00,247342,248276
17,SPEAKER_01,247410,247427
17,SPEAKER_01,247444,247461
4261,SPEAKER_01,247733,251994
17080,SPEAKER_00,252079,269159
425,SPEAKER_01,258208,258633
407,SPEAKER_01,261553,261960
391,SPEAKER_01,268361,268752
5586,SPEAKER_01,269244,274830
373,SPEAKER_00,271859,272232
7487,SPEAKER_00,277020,284507
458,SPEAKER_01,284626,285084
9593,SPEAKER_00,285033,294626
612,SPEAKER_01,292758,293370
882,SPEAKER_00,294966,295848
475,SPEAKER_01,295000,295475
866,SPEAKER_01,295882,296748
713,SPEAKER_01,297054,297767
2343,SPEAKER_01,298089,300432
16180,SPEAKER_01,300908,317088
2971,SPEAKER_01,317699,320670
8811,SPEAKER_00,321621,330432
493,SPEAKER_01,324235,324728
6520,SPEAKER_01,329753,336273
7827,SPEAKER_01,336561,344388
6740,SPEAKER_00,346018,352758
306,SPEAKER_01,350466,350772
2479,SPEAKER_01,352809,355288
7198,SPEAKER_00,355696,362894
458,SPEAKER_01,362504,362962
3243,SPEAKER_00,362911,366154
7827,SPEAKER_00,366901,374728
2614,SPEAKER_00,375679,378293
798,SPEAKER_01,378293,379091
4855,SPEAKER_00,379516,384371
747,SPEAKER_00,385679,386426
3429,SPEAKER_00,387088,390517
3650,SPEAKER_00,390976,394626
985,SPEAKER_01,394405,395390
68,SPEAKER_00,395152,395220
3854,SPEAKER_01,395526,399380
2496,SPEAKER_00,399091,401587
679,SPEAKER_01,399448,400127
14211,SPEAKER_01,401315,415526
815,SPEAKER_00,401791,402606
221,SPEAKER_00,403539,403760
985,SPEAKER_01,416052,417037
3022,SPEAKER_00,417037,420059
1630,SPEAKER_01,420059,421689
2546,SPEAKER_00,421095,423641
2462,SPEAKER_01,423811,426273
6927,SPEAKER_01,426358,433285
2631,SPEAKER_00,433913,436544
1154,SPEAKER_00,436969,438123
3634,SPEAKER_00,438242,441876
1545,SPEAKER_01,441977,443522
6248,SPEAKER_01,443879,450127
12258,SPEAKER_00,449906,462164
509,SPEAKER_01,450212,450721
340,SPEAKER_01,451162,451502
526,SPEAKER_00,462640,463166
1799,SPEAKER_00,463319,465118
866,SPEAKER_01,465543,466409
2377,SPEAKER_01,466612,468989
2428,SPEAKER_00,469244,471672
340,SPEAKER_01,469872,470212
4261,SPEAKER_00,471910,476171
407,SPEAKER_00,476969,477376
7742,SPEAKER_00,477784,485526
493,SPEAKER_00,486035,486528
1257,SPEAKER_00,486612,487869
11188,SPEAKER_00,488480,499668
1240,SPEAKER_01,499838,501078
5552,SPEAKER_00,501570,507122
459,SPEAKER_01,506782,507241
628,SPEAKER_01,507563,508191
4091,SPEAKER_00,508769,512860
7199,SPEAKER_00,512911,520110
424,SPEAKER_01,520365,520789
8642,SPEAKER_00,521332,529974
7420,SPEAKER_00,530466,537886
730,SPEAKER_00,538667,539397
391,SPEAKER_00,539719,540110
5773,SPEAKER_00,540415,546188
68,SPEAKER_01,546409,546477
6808,SPEAKER_00,546884,553692
1970,SPEAKER_00,553743,555713
357,SPEAKER_01,555848,556205
4193,SPEAKER_00,556969,561162
2530,SPEAKER_00,561689,564219
5619,SPEAKER_00,564779,570398
4669,SPEAKER_00,570755,575424
5535,SPEAKER_01,575560,581095
5960,SPEAKER_00,581315,587275
390,SPEAKER_01,585458,585848
1223,SPEAKER_01,587308,588531
5382,SPEAKER_00,589125,594507
492,SPEAKER_01,594626,595118
4601,SPEAKER_00,594983,599584
458,SPEAKER_01,597648,598106
1426,SPEAKER_00,600297,601723
