Duration (s),Speaker,start_ms,end_ms
2003,SPEAKER_01,263,2266
4635,SPEAKER_01,19227,23862
713,SPEAKER_00,23862,24575
781,SPEAKER_01,24660,25441
1002,SPEAKER_01,26188,27190
1969,SPEAKER_00,27190,29159
5450,SPEAKER_01,29499,34949
9100,SPEAKER_01,35288,44388
2105,SPEAKER_00,44932,47037
3616,SPEAKER_01,47156,50772
3396,SPEAKER_01,51179,54575
3549,SPEAKER_00,55288,58837
3498,SPEAKER_01,57308,60806
340,SPEAKER_00,60806,61146
1290,SPEAKER_01,61146,62436
34,SPEAKER_00,61179,61213
1477,SPEAKER_00,62487,63964
3905,SPEAKER_01,63098,67003
1613,SPEAKER_01,68378,69991
68,SPEAKER_00,69889,69957
1188,SPEAKER_00,69974,71162
2461,SPEAKER_01,71893,74354
1545,SPEAKER_01,75067,76612
2479,SPEAKER_01,77054,79533
1545,SPEAKER_00,79142,80687
1970,SPEAKER_01,79889,81859
4431,SPEAKER_01,82249,86680
5059,SPEAKER_00,87105,92164
4873,SPEAKER_01,92164,97037
611,SPEAKER_00,97122,97733
1189,SPEAKER_01,97648,98837
1952,SPEAKER_00,97988,99940
2105,SPEAKER_01,104762,106867
1596,SPEAKER_01,107037,108633
5110,SPEAKER_01,109312,114422
1239,SPEAKER_01,114660,115899
5110,SPEAKER_00,116222,121332
3140,SPEAKER_01,121112,124252
1936,SPEAKER_00,123726,125662
7267,SPEAKER_01,126103,133370
170,SPEAKER_00,132860,133030
849,SPEAKER_00,133149,133998
1952,SPEAKER_01,135458,137410
3361,SPEAKER_01,137954,141315
3464,SPEAKER_00,141451,144915
4364,SPEAKER_01,144422,148786
475,SPEAKER_00,145458,145933
305,SPEAKER_00,147207,147512
2445,SPEAKER_00,148429,150874
441,SPEAKER_01,150857,151298
1342,SPEAKER_00,151298,152640
3684,SPEAKER_00,153438,157122
1257,SPEAKER_01,156799,158056
628,SPEAKER_00,158056,158684
2478,SPEAKER_00,159448,161926
1562,SPEAKER_00,162181,163743
5721,SPEAKER_00,163913,169634
1426,SPEAKER_00,170382,171808
1868,SPEAKER_01,172096,173964
14465,SPEAKER_00,173964,188429
509,SPEAKER_01,181587,182096
6401,SPEAKER_01,188157,194558
2122,SPEAKER_01,194830,196952
4312,SPEAKER_00,197139,201451
2971,SPEAKER_01,200585,203556
1528,SPEAKER_00,203573,205101
526,SPEAKER_01,205305,205831
306,SPEAKER_01,208208,208514
951,SPEAKER_00,208514,209465
1392,SPEAKER_00,211061,212453
1562,SPEAKER_00,213879,215441
102,SPEAKER_00,216001,216103
34,SPEAKER_01,216680,216714
1189,SPEAKER_00,216714,217903
17,SPEAKER_01,217903,217920
2054,SPEAKER_00,218837,220891
1069,SPEAKER_00,221010,222079
8149,SPEAKER_01,221112,229261
7317,SPEAKER_01,229516,236833
3361,SPEAKER_01,237818,241179
6095,SPEAKER_00,241570,247665
9338,SPEAKER_00,247954,257292
2580,SPEAKER_00,257818,260398
527,SPEAKER_01,260398,260925
11273,SPEAKER_00,260925,272198
51,SPEAKER_01,260942,260993
340,SPEAKER_01,272198,272538
9456,SPEAKER_01,273251,282707
7878,SPEAKER_01,283471,291349
7861,SPEAKER_01,291468,299329
866,SPEAKER_00,298225,299091
11528,SPEAKER_01,299651,311179
2699,SPEAKER_01,311757,314456
509,SPEAKER_00,314864,315373
2156,SPEAKER_00,316001,318157
6248,SPEAKER_00,318497,324745
696,SPEAKER_01,324660,325356
5093,SPEAKER_00,325441,330534
645,SPEAKER_01,330280,330925
492,SPEAKER_00,331502,331994
2954,SPEAKER_01,331519,334473
238,SPEAKER_00,333862,334100
2207,SPEAKER_00,334473,336680
425,SPEAKER_01,336578,337003
17,SPEAKER_00,337003,337020
5076,SPEAKER_00,337241,342317
12529,SPEAKER_00,342572,355101
577,SPEAKER_01,354490,355067
2988,SPEAKER_00,355764,358752
119,SPEAKER_01,356833,356952
34,SPEAKER_01,356969,357003
2275,SPEAKER_00,359516,361791
781,SPEAKER_01,361791,362572
14228,SPEAKER_00,362877,377105
594,SPEAKER_01,364728,365322
1562,SPEAKER_01,377308,378870
221,SPEAKER_00,379040,379261
11358,SPEAKER_01,379465,390823
220,SPEAKER_01,391010,391230
271,SPEAKER_00,391027,391298
323,SPEAKER_01,391298,391621
5230,SPEAKER_00,392045,397275
561,SPEAKER_01,396544,397105
6910,SPEAKER_01,397818,404728
1918,SPEAKER_00,404881,406799
4211,SPEAKER_00,407393,411604
2819,SPEAKER_00,411960,414779
645,SPEAKER_01,415237,415882
5161,SPEAKER_00,416256,421417
628,SPEAKER_01,421468,422096
4924,SPEAKER_00,422181,427105
441,SPEAKER_01,427105,427546
1137,SPEAKER_01,428022,429159
6995,SPEAKER_00,429702,436697
441,SPEAKER_00,437801,438242
3056,SPEAKER_01,437869,440925
595,SPEAKER_00,441213,441808
747,SPEAKER_01,441213,441960
1155,SPEAKER_00,441960,443115
458,SPEAKER_01,443064,443522
85,SPEAKER_00,443522,443607
3463,SPEAKER_00,444219,447682
628,SPEAKER_01,447529,448157
1443,SPEAKER_00,448327,449770
3378,SPEAKER_01,450093,453471
713,SPEAKER_00,452674,453387
4958,SPEAKER_00,453471,458429
458,SPEAKER_01,457665,458123
1358,SPEAKER_01,458429,459787
11155,SPEAKER_00,460551,471706
2513,SPEAKER_00,472402,474915
730,SPEAKER_01,474813,475543
2869,SPEAKER_00,475543,478412
832,SPEAKER_01,478616,479448
1376,SPEAKER_00,480432,481808
1070,SPEAKER_01,481315,482385
3260,SPEAKER_00,483132,486392
2835,SPEAKER_01,486392,489227
748,SPEAKER_01,489617,490365
7063,SPEAKER_00,490772,497835
543,SPEAKER_01,493234,493777
4669,SPEAKER_01,496646,501315
5467,SPEAKER_00,501774,507241
1240,SPEAKER_01,504405,505645
3514,SPEAKER_01,506884,510398
374,SPEAKER_00,510738,511112
475,SPEAKER_01,511112,511587
34,SPEAKER_00,511587,511621
560,SPEAKER_00,511655,512215
4533,SPEAKER_00,512487,517020
1867,SPEAKER_01,516392,518259
289,SPEAKER_00,518412,518701
1460,SPEAKER_00,519108,520568
5450,SPEAKER_00,522572,528022
9491,SPEAKER_00,528582,538073
1477,SPEAKER_01,538157,539634
306,SPEAKER_00,539685,539991
187,SPEAKER_01,539702,539889
17,SPEAKER_01,539991,540008
238,SPEAKER_00,540008,540246
11426,SPEAKER_00,540925,552351
492,SPEAKER_01,552453,552945
509,SPEAKER_00,553098,553607
1698,SPEAKER_00,553930,555628
2071,SPEAKER_00,555730,557801
407,SPEAKER_01,556290,556697
407,SPEAKER_00,558480,558887
2699,SPEAKER_00,559278,561977
1052,SPEAKER_01,561842,562894
7691,SPEAKER_00,562945,570636
289,SPEAKER_01,565135,565424
170,SPEAKER_00,570942,571112
203,SPEAKER_01,571112,571315
3583,SPEAKER_00,571315,574898
2462,SPEAKER_00,575203,577665
1410,SPEAKER_00,578174,579584
7029,SPEAKER_00,580025,587054
2038,SPEAKER_01,587478,589516
5246,SPEAKER_00,589974,595220
1936,SPEAKER_00,596086,598022
3090,SPEAKER_01,598327,601417
1851,SPEAKER_00,601485,603336
1002,SPEAKER_01,603081,604083
3005,SPEAKER_00,604609,607614
441,SPEAKER_01,607903,608344
4278,SPEAKER_00,608735,613013
3480,SPEAKER_01,613132,616612
373,SPEAKER_01,617190,617563
781,SPEAKER_01,618276,619057
68,SPEAKER_01,619227,619295
34,SPEAKER_00,619295,619329
34,SPEAKER_01,619329,619363
221,SPEAKER_00,619363,619584
2376,SPEAKER_01,619584,621960
866,SPEAKER_00,621434,622300
2020,SPEAKER_01,622674,624694
2717,SPEAKER_00,625050,627767
866,SPEAKER_01,627767,628633
4856,SPEAKER_00,628870,633726
340,SPEAKER_01,631977,632317
442,SPEAKER_01,633471,633913
1630,SPEAKER_01,634813,636443
3701,SPEAKER_01,636884,640585
883,SPEAKER_00,639719,640602
17,SPEAKER_01,640602,640619
6775,SPEAKER_00,641247,648022
3446,SPEAKER_01,648056,651502
3973,SPEAKER_00,651960,655933
1018,SPEAKER_00,656307,657325
543,SPEAKER_01,657614,658157
1307,SPEAKER_00,658344,659651
1222,SPEAKER_01,658837,660059
2054,SPEAKER_00,660059,662113
14516,SPEAKER_00,662792,677308
1460,SPEAKER_01,664728,666188
34,SPEAKER_01,669940,669974
17,SPEAKER_01,670008,670025
2904,SPEAKER_01,676697,679601
254,SPEAKER_00,678633,678887
2462,SPEAKER_00,680144,682606
865,SPEAKER_01,682606,683471
1120,SPEAKER_00,683981,685101
3192,SPEAKER_01,685101,688293
849,SPEAKER_00,688378,689227
1426,SPEAKER_00,690229,691655
8574,SPEAKER_00,692028,700602
340,SPEAKER_01,697563,697903
85,SPEAKER_01,697920,698005
1171,SPEAKER_01,699601,700772
2615,SPEAKER_00,701332,703947
255,SPEAKER_01,703556,703811
4465,SPEAKER_00,704405,708870
12071,SPEAKER_00,709091,721162
408,SPEAKER_00,722198,722606
5586,SPEAKER_00,723081,728667
13566,SPEAKER_00,728972,742538
6061,SPEAKER_00,742674,748735
238,SPEAKER_01,747767,748005
4873,SPEAKER_00,749312,754185
1698,SPEAKER_01,754745,756443
4449,SPEAKER_00,756561,761010
475,SPEAKER_01,759210,759685
645,SPEAKER_01,760144,760789
2614,SPEAKER_00,761638,764252
1087,SPEAKER_01,764252,765339
4805,SPEAKER_00,765237,770042
1002,SPEAKER_01,769651,770653
3073,SPEAKER_00,770653,773726
5076,SPEAKER_00,774032,779108
4924,SPEAKER_01,778887,783811
459,SPEAKER_00,779634,780093
1867,SPEAKER_00,783930,785797
882,SPEAKER_01,785764,786646
3684,SPEAKER_00,787546,791230
8099,SPEAKER_01,791485,799584
12139,SPEAKER_01,800008,812147
8828,SPEAKER_01,812572,821400
4855,SPEAKER_00,820925,825780
611,SPEAKER_01,822894,823505
4448,SPEAKER_01,825730,830178
8353,SPEAKER_01,830602,838955
7860,SPEAKER_01,839448,847308
340,SPEAKER_01,848123,848463
2648,SPEAKER_01,848735,851383
7199,SPEAKER_01,852198,859397
7318,SPEAKER_01,859838,867156
1188,SPEAKER_00,867156,868344
492,SPEAKER_01,867190,867682
7997,SPEAKER_01,868344,876341
7182,SPEAKER_01,876901,884083
8031,SPEAKER_01,884575,892606
6604,SPEAKER_00,892691,899295
1596,SPEAKER_01,897631,899227
4941,SPEAKER_01,899889,904830
475,SPEAKER_01,905475,905950
7386,SPEAKER_01,906816,914202
3175,SPEAKER_01,914558,917733
3175,SPEAKER_01,918157,921332
7317,SPEAKER_00,921621,928938
543,SPEAKER_01,922589,923132
1324,SPEAKER_00,929516,930840
1069,SPEAKER_01,930925,931994
13565,SPEAKER_01,932402,945967
3073,SPEAKER_01,946765,949838
679,SPEAKER_00,949278,949957
730,SPEAKER_01,950551,951281
4873,SPEAKER_01,952147,957020
2988,SPEAKER_01,957512,960500
390,SPEAKER_01,960823,961213
356,SPEAKER_00,961672,962028
5263,SPEAKER_01,962385,967648
1256,SPEAKER_01,968039,969295
5552,SPEAKER_01,969736,975288
2394,SPEAKER_00,976290,978684
5229,SPEAKER_01,978378,983607
5637,SPEAKER_01,983845,989482
238,SPEAKER_00,985441,985679
8031,SPEAKER_01,989685,997716
356,SPEAKER_00,997750,998106
781,SPEAKER_01,998242,999023
679,SPEAKER_01,999346,1000025
441,SPEAKER_01,1000161,1000602
4295,SPEAKER_00,1000195,1004490
1222,SPEAKER_01,1004100,1005322
9949,SPEAKER_01,1005458,1015407
2564,SPEAKER_01,1016035,1018599
12072,SPEAKER_00,1018955,1031027
849,SPEAKER_01,1026154,1027003
2207,SPEAKER_01,1030246,1032453
1461,SPEAKER_01,1032758,1034219
8692,SPEAKER_01,1034779,1043471
2699,SPEAKER_01,1044185,1046884
3209,SPEAKER_01,1047376,1050585
2547,SPEAKER_01,1051179,1053726
985,SPEAKER_01,1054558,1055543
2496,SPEAKER_01,1055865,1058361
6468,SPEAKER_01,1059567,1066035
7470,SPEAKER_01,1066477,1073947
3871,SPEAKER_01,1074643,1078514
9338,SPEAKER_01,1078887,1088225
238,SPEAKER_00,1088225,1088463
51,SPEAKER_01,1088463,1088514
1511,SPEAKER_01,1088820,1090331
2835,SPEAKER_01,1090823,1093658
1070,SPEAKER_01,1093930,1095000
5569,SPEAKER_01,1095288,1100857
5840,SPEAKER_01,1101706,1107546
3039,SPEAKER_01,1108293,1111332
459,SPEAKER_00,1111332,1111791
1035,SPEAKER_01,1111774,1112809
5009,SPEAKER_01,1113013,1118022
6927,SPEAKER_01,1118803,1125730
1376,SPEAKER_00,1125050,1126426
492,SPEAKER_01,1126137,1126629
4805,SPEAKER_01,1127037,1131842
1290,SPEAKER_00,1131842,1133132
3634,SPEAKER_01,1132113,1135747
3073,SPEAKER_00,1135848,1138921
2700,SPEAKER_01,1138921,1141621
5246,SPEAKER_00,1141876,1147122
1545,SPEAKER_01,1146935,1148480
1816,SPEAKER_00,1148582,1150398
9202,SPEAKER_01,1151247,1160449
2343,SPEAKER_00,1160449,1162792
1410,SPEAKER_01,1162792,1164202
1732,SPEAKER_01,1164269,1166001
7861,SPEAKER_01,1166765,1174626
679,SPEAKER_00,1171468,1172147
12462,SPEAKER_01,1175203,1187665
730,SPEAKER_00,1187920,1188650
509,SPEAKER_01,1188022,1188531
6553,SPEAKER_01,1188650,1195203
34,SPEAKER_01,1195237,1195271
306,SPEAKER_01,1195322,1195628
6605,SPEAKER_01,1196629,1203234
2106,SPEAKER_00,1203556,1205662
425,SPEAKER_01,1205203,1205628
34,SPEAKER_01,1205662,1205696
2512,SPEAKER_01,1207258,1209770
10730,SPEAKER_01,1210059,1220789
10646,SPEAKER_01,1221213,1231859
4601,SPEAKER_01,1232809,1237410
3311,SPEAKER_01,1238174,1241485
4805,SPEAKER_01,1242028,1246833
68,SPEAKER_01,1246850,1246918
10067,SPEAKER_01,1247275,1257342
7504,SPEAKER_01,1257682,1265186
4873,SPEAKER_01,1265390,1270263
2632,SPEAKER_01,1271383,1274015
1511,SPEAKER_01,1274269,1275780
408,SPEAKER_00,1275780,1276188
2547,SPEAKER_01,1276188,1278735
408,SPEAKER_00,1278259,1278667
17,SPEAKER_00,1278735,1278752
5705,SPEAKER_01,1279261,1284966
6486,SPEAKER_01,1285118,1291604
1511,SPEAKER_01,1291621,1293132
6927,SPEAKER_01,1293743,1300670
323,SPEAKER_00,1295169,1295492
8388,SPEAKER_01,1301196,1309584
2819,SPEAKER_01,1309804,1312623
3820,SPEAKER_00,1312758,1316578
441,SPEAKER_01,1313098,1313539
5654,SPEAKER_01,1316578,1322232
7012,SPEAKER_00,1322419,1329431
527,SPEAKER_01,1322894,1323421
5789,SPEAKER_01,1329431,1335220
2122,SPEAKER_00,1336069,1338191
1545,SPEAKER_01,1338225,1339770
4024,SPEAKER_00,1340670,1344694
560,SPEAKER_01,1341129,1341689
391,SPEAKER_01,1345254,1345645
1307,SPEAKER_01,1346188,1347495
4669,SPEAKER_01,1348242,1352911
391,SPEAKER_00,1352249,1352640
544,SPEAKER_00,1353556,1354100
2191,SPEAKER_01,1353573,1355764
16,SPEAKER_00,1355764,1355780
7182,SPEAKER_00,1355814,1362996
5399,SPEAKER_01,1362402,1367801
13735,SPEAKER_00,1367903,1381638
373,SPEAKER_01,1372606,1372979
4703,SPEAKER_01,1381044,1385747
4703,SPEAKER_00,1386392,1391095
4771,SPEAKER_01,1390857,1395628
3786,SPEAKER_01,1396290,1400076
5331,SPEAKER_01,1400534,1405865
6078,SPEAKER_00,1406307,1412385
85,SPEAKER_01,1408395,1408480
51,SPEAKER_01,1412249,1412300
187,SPEAKER_01,1412385,1412572
17,SPEAKER_00,1412572,1412589
51,SPEAKER_01,1412589,1412640
814,SPEAKER_01,1412674,1413488
611,SPEAKER_00,1414185,1414796
2105,SPEAKER_01,1414915,1417020
441,SPEAKER_01,1418005,1418446
2343,SPEAKER_01,1419057,1421400
3549,SPEAKER_01,1421960,1425509
492,SPEAKER_00,1423336,1423828
612,SPEAKER_01,1425865,1426477
9966,SPEAKER_01,1427003,1436969
5840,SPEAKER_01,1437173,1443013
2462,SPEAKER_01,1443896,1446358
4686,SPEAKER_01,1446935,1451621
9712,SPEAKER_01,1451994,1461706
2343,SPEAKER_00,1462572,1464915
6672,SPEAKER_01,1465662,1472334
611,SPEAKER_00,1468429,1469040
5602,SPEAKER_01,1472504,1478106
3192,SPEAKER_01,1478497,1481689
306,SPEAKER_00,1482011,1482317
17,SPEAKER_00,1482928,1482945
51,SPEAKER_01,1482945,1482996
204,SPEAKER_00,1482996,1483200
1273,SPEAKER_01,1483200,1484473
17,SPEAKER_00,1484473,1484490
7114,SPEAKER_00,1484524,1491638
730,SPEAKER_01,1491213,1491943
153,SPEAKER_00,1492113,1492266
9796,SPEAKER_01,1492657,1502453
9100,SPEAKER_00,1502996,1512096
442,SPEAKER_01,1508887,1509329
391,SPEAKER_01,1511315,1511706
3870,SPEAKER_00,1512674,1516544
441,SPEAKER_01,1516358,1516799
2020,SPEAKER_00,1516918,1518938
3990,SPEAKER_00,1519227,1523217
4466,SPEAKER_00,1524235,1528701
8370,SPEAKER_00,1529210,1537580
594,SPEAKER_01,1536901,1537495
2869,SPEAKER_01,1537903,1540772
2580,SPEAKER_00,1540382,1542962
2360,SPEAKER_01,1542555,1544915
4381,SPEAKER_00,1545203,1549584
560,SPEAKER_01,1549193,1549753
611,SPEAKER_01,1549940,1550551
662,SPEAKER_00,1550806,1551468
1120,SPEAKER_01,1550840,1551960
16096,SPEAKER_00,1551960,1568056
458,SPEAKER_01,1555662,1556120
1291,SPEAKER_01,1558191,1559482
84,SPEAKER_01,1565747,1565831
883,SPEAKER_01,1567886,1568769
2530,SPEAKER_00,1568938,1571468
