Duration (s),Speaker,start_ms,end_ms
20554,SPEAKER_01,1294185,1314739
624,SPEAKER_00,1302741,1303365
17600,SPEAKER_00,1314959,1332559
21701,SPEAKER_01,1331429,1353130
220,SPEAKER_00,1350649,1350869
6159,SPEAKER_00,1353164,1359323
41277,SPEAKER_01,1358192,1399469
1620,SPEAKER_00,1369397,1371017
338,SPEAKER_00,1398439,1398777
4927,SPEAKER_00,1399469,1404396
4033,SPEAKER_01,1404396,1408429
3173,SPEAKER_00,1408665,1411838
3088,SPEAKER_01,1410994,1414082
1924,SPEAKER_00,1414116,1416040
17567,SPEAKER_01,1416040,1433607
1721,SPEAKER_00,1434501,1436222
236,SPEAKER_01,1435210,1435446
4253,SPEAKER_01,1436222,1440475
7965,SPEAKER_00,1440475,1448440
2902,SPEAKER_01,1447242,1450144
8876,SPEAKER_00,1450144,1459020
135,SPEAKER_01,1455325,1455460
15187,SPEAKER_01,1458953,1474140
726,SPEAKER_00,1475372,1476098
6430,SPEAKER_01,1476030,1482460
270,SPEAKER_00,1477026,1477296
6226,SPEAKER_00,1483034,1489260
20318,SPEAKER_01,1487657,1507975
827,SPEAKER_00,1491977,1492804
17702,SPEAKER_01,1508633,1526335
1587,SPEAKER_00,1526807,1528394
12623,SPEAKER_01,1527347,1539970
10277,SPEAKER_00,1540172,1550449
5839,SPEAKER_01,1550162,1556001
219,SPEAKER_00,1551344,1551563
11374,SPEAKER_00,1556220,1567594
726,SPEAKER_01,1567476,1568202
3442,SPEAKER_00,1568202,1571644
3645,SPEAKER_00,1573281,1576926
1940,SPEAKER_01,1576724,1578664
16284,SPEAKER_00,1578833,1595117
405,SPEAKER_01,1584435,1584840
10058,SPEAKER_00,1596602,1606660
320,SPEAKER_01,1606660,1606980
10902,SPEAKER_00,1609157,1620059
10378,SPEAKER_00,1621392,1631770
186,SPEAKER_01,1631162,1631348
13500,SPEAKER_00,1632360,1645860
118,SPEAKER_00,1646569,1646687
7121,SPEAKER_00,1647413,1654534
455,SPEAKER_01,1655277,1655732
4135,SPEAKER_00,1656390,1660525
6598,SPEAKER_00,1661234,1667832
68,SPEAKER_01,1667342,1667410
11762,SPEAKER_00,1668439,1680201
3173,SPEAKER_01,1671780,1674953
4911,SPEAKER_01,1680201,1685112
4623,SPEAKER_00,1683087,1687710
3949,SPEAKER_01,1687170,1691119
4590,SPEAKER_00,1691609,1696199
337,SPEAKER_01,1696199,1696536
5636,SPEAKER_00,1697954,1703590
2919,SPEAKER_01,1703590,1706509
17921,SPEAKER_00,1706509,1724430
1316,SPEAKER_01,1707117,1708433
355,SPEAKER_01,1709715,1710070
1266,SPEAKER_01,1724228,1725494
5738,SPEAKER_00,1726489,1732227
7003,SPEAKER_00,1733324,1740327
219,SPEAKER_01,1739888,1740107
355,SPEAKER_00,1741035,1741390
17296,SPEAKER_00,1742504,1759800
1181,SPEAKER_01,1750739,1751920
709,SPEAKER_01,1759682,1760391
36568,SPEAKER_00,1760931,1797499
354,SPEAKER_01,1785788,1786142
169,SPEAKER_01,1795508,1795677
3004,SPEAKER_01,1796824,1799828
4506,SPEAKER_00,1800486,1804992
624,SPEAKER_01,1804992,1805616
8302,SPEAKER_00,1806089,1814391
608,SPEAKER_01,1814391,1814999
23946,SPEAKER_00,1815606,1839552
523,SPEAKER_01,1839383,1839906
2160,SPEAKER_01,1840497,1842657
1586,SPEAKER_00,1843146,1844732
20959,SPEAKER_01,1844665,1865624
9736,SPEAKER_00,1866569,1876305
7408,SPEAKER_01,1876272,1883680
2683,SPEAKER_00,1883680,1886363
8876,SPEAKER_01,1884996,1893872
3915,SPEAKER_00,1893974,1897889
33446,SPEAKER_01,1897838,1931284
17280,SPEAKER_00,1931605,1948885
186,SPEAKER_01,1942624,1942810
388,SPEAKER_01,1946843,1947231
472,SPEAKER_01,1949003,1949475
8910,SPEAKER_01,1950302,1959212
692,SPEAKER_01,1959870,1960562
1721,SPEAKER_00,1960765,1962486
11695,SPEAKER_01,1962182,1973877
961,SPEAKER_00,1973894,1974855
7357,SPEAKER_01,1974704,1982061
371,SPEAKER_00,1976138,1976509
9315,SPEAKER_00,1981268,1990583
371,SPEAKER_01,1988997,1989368
2413,SPEAKER_01,1990077,1992490
22629,SPEAKER_00,1992372,2015001
17,SPEAKER_01,1996489,1996506
3679,SPEAKER_01,2015001,2018680
18343,SPEAKER_00,2017482,2035825
473,SPEAKER_00,2036584,2037057
8691,SPEAKER_01,2037090,2045781
6092,SPEAKER_01,2046372,2052464
23979,SPEAKER_01,2053274,2077253
23304,SPEAKER_00,2077793,2101097
844,SPEAKER_01,2085842,2086686
3662,SPEAKER_01,2100895,2104557
253,SPEAKER_00,2104928,2105181
25380,SPEAKER_00,2106008,2131388
236,SPEAKER_01,2117044,2117280
321,SPEAKER_01,2125009,2125330
456,SPEAKER_01,2131371,2131827
19136,SPEAKER_01,2132451,2151587
13500,SPEAKER_00,2151790,2165290
1772,SPEAKER_01,2164800,2166572
3257,SPEAKER_00,2166657,2169914
1434,SPEAKER_01,2169914,2171348
3763,SPEAKER_00,2171399,2175162
10024,SPEAKER_01,2174824,2184848
8572,SPEAKER_00,2184848,2193420
236,SPEAKER_01,2188932,2189168
19676,SPEAKER_01,2193319,2212995
3949,SPEAKER_00,2213181,2217130
1434,SPEAKER_01,2216708,2218142
16723,SPEAKER_00,2218142,2234865
1384,SPEAKER_01,2234190,2235574
5012,SPEAKER_00,2235574,2240586
1215,SPEAKER_01,2240265,2241480
1198,SPEAKER_00,2241801,2242999
14091,SPEAKER_01,2242999,2257090
3662,SPEAKER_01,2257680,2261342
6480,SPEAKER_00,2261342,2267822
1789,SPEAKER_01,2267822,2269611
3341,SPEAKER_00,2269662,2273003
30274,SPEAKER_01,2273003,2303277
19811,SPEAKER_00,2303277,2323088
51,SPEAKER_01,2313908,2313959
17145,SPEAKER_01,2323290,2340435
338,SPEAKER_00,2325197,2325535
30882,SPEAKER_00,2340435,2371317
338,SPEAKER_01,2350206,2350544
338,SPEAKER_01,2356247,2356585
253,SPEAKER_01,2361749,2362002
31725,SPEAKER_01,2370810,2402535
40652,SPEAKER_00,2402687,2443339
523,SPEAKER_01,2415192,2415715
185,SPEAKER_01,2429924,2430109
236,SPEAKER_01,2434834,2435070
13972,SPEAKER_00,2444200,2458172
237,SPEAKER_01,2450190,2450427
16133,SPEAKER_01,2458172,2474305
1468,SPEAKER_00,2474322,2475790
15609,SPEAKER_00,2477275,2492884
9416,SPEAKER_01,2492817,2502233
12909,SPEAKER_00,2502233,2515142
912,SPEAKER_01,2515125,2516037
14073,SPEAKER_00,2516037,2530110
2227,SPEAKER_01,2526044,2528271
3207,SPEAKER_01,2530110,2533317
3611,SPEAKER_00,2533435,2537046
371,SPEAKER_01,2534076,2534447
1704,SPEAKER_01,2537181,2538885
4505,SPEAKER_00,2539122,2543627
4185,SPEAKER_01,2543239,2547424
11677,SPEAKER_00,2547475,2559152
21246,SPEAKER_01,2559203,2580449
4303,SPEAKER_00,2578508,2582811
7780,SPEAKER_01,2582237,2590017
3105,SPEAKER_00,2590169,2593274
21297,SPEAKER_01,2593307,2614604
22022,SPEAKER_00,2615160,2637182
1906,SPEAKER_01,2637149,2639055
4438,SPEAKER_00,2639410,2643848
8269,SPEAKER_01,2644320,2652589
40230,SPEAKER_00,2652741,2692971
337,SPEAKER_01,2662512,2662849
759,SPEAKER_01,2666275,2667034
422,SPEAKER_01,2680247,2680669
2886,SPEAKER_01,2691469,2694355
22680,SPEAKER_00,2694929,2717609
6041,SPEAKER_01,2716495,2722536
9180,SPEAKER_00,2723093,2732273
4101,SPEAKER_01,2731665,2735766
6379,SPEAKER_00,2735800,2742179
472,SPEAKER_01,2739867,2740339
1300,SPEAKER_01,2741537,2742837
2598,SPEAKER_00,2742837,2745435
2430,SPEAKER_01,2744963,2747393
7340,SPEAKER_01,2747984,2755324
6581,SPEAKER_00,2755409,2761990
102,SPEAKER_01,2756522,2756624
1890,SPEAKER_01,2762007,2763897
5451,SPEAKER_00,2764082,2769533
4607,SPEAKER_01,2768487,2773094
894,SPEAKER_00,2773094,2773988
3054,SPEAKER_01,2774022,2777076
1806,SPEAKER_00,2777076,2778882
321,SPEAKER_01,2777869,2778190
6379,SPEAKER_01,2778966,2785345
10884,SPEAKER_00,2785615,2796499
7796,SPEAKER_01,2796516,2804312
68935,SPEAKER_00,2804565,2873500
439,SPEAKER_01,2830975,2831414
996,SPEAKER_01,2846213,2847209
1164,SPEAKER_01,2861603,2862767
2075,SPEAKER_01,2873500,2875575
15609,SPEAKER_00,2875643,2891252
5670,SPEAKER_01,2890746,2896416
5451,SPEAKER_00,2896517,2901968
4775,SPEAKER_01,2901479,2906254
16049,SPEAKER_00,2905140,2921189
1468,SPEAKER_01,2910490,2911958
3544,SPEAKER_01,2921104,2924648
6564,SPEAKER_00,2923754,2930318
7847,SPEAKER_01,2930318,2938165
11424,SPEAKER_00,2938266,2949690
675,SPEAKER_01,2944510,2945185
25094,SPEAKER_01,2948475,2973569
2953,SPEAKER_00,2973619,2976572
945,SPEAKER_01,2976572,2977517
1300,SPEAKER_00,2977517,2978817
726,SPEAKER_01,2978732,2979458
