Duration (s),Speaker,start_ms,end_ms
2020,SPEAKER_01,246,2266
4245,SPEAKER_01,19176,23421
730,SPEAKER_00,23590,24320
849,SPEAKER_01,24337,25186
1206,SPEAKER_00,25831,27037
238,SPEAKER_01,27037,27275
628,SPEAKER_00,27716,28344
7232,SPEAKER_01,28650,35882
2241,SPEAKER_00,32096,34337
1223,SPEAKER_00,35882,37105
730,SPEAKER_01,37105,37835
17,SPEAKER_00,37835,37852
2326,SPEAKER_00,38752,41078
2139,SPEAKER_01,41332,43471
8031,SPEAKER_00,43675,51706
2869,SPEAKER_00,52504,55373
5009,SPEAKER_01,55373,60382
288,SPEAKER_00,60382,60670
2547,SPEAKER_01,60398,62945
204,SPEAKER_00,62079,62283
2038,SPEAKER_00,63641,65679
3531,SPEAKER_01,65764,69295
238,SPEAKER_00,69108,69346
2411,SPEAKER_01,69346,71757
339,SPEAKER_00,69516,69855
2496,SPEAKER_00,70925,73421
3803,SPEAKER_01,73556,77359
203,SPEAKER_00,75611,75814
34,SPEAKER_00,75967,76001
2275,SPEAKER_00,76935,79210
1936,SPEAKER_01,79159,81095
4006,SPEAKER_00,81095,85101
6859,SPEAKER_00,85475,92334
2377,SPEAKER_01,92402,94779
2224,SPEAKER_00,94779,97003
34,SPEAKER_01,94796,94830
612,SPEAKER_00,97461,98073
9456,SPEAKER_01,98073,107529
781,SPEAKER_00,107529,108310
730,SPEAKER_01,107546,108276
577,SPEAKER_01,108310,108887
391,SPEAKER_01,109006,109397
1851,SPEAKER_00,109108,110959
459,SPEAKER_01,111230,111689
815,SPEAKER_01,112062,112877
594,SPEAKER_00,113013,113607
3430,SPEAKER_00,114541,117971
984,SPEAKER_01,117971,118955
2733,SPEAKER_01,119567,122300
1290,SPEAKER_00,122470,123760
5128,SPEAKER_01,123709,128837
17,SPEAKER_01,128955,128972
2157,SPEAKER_00,128972,131129
4329,SPEAKER_01,130959,135288
357,SPEAKER_00,135288,135645
169,SPEAKER_01,135645,135814
866,SPEAKER_00,136052,136918
4194,SPEAKER_00,137512,141706
68,SPEAKER_01,140534,140602
4109,SPEAKER_01,141587,145696
3158,SPEAKER_00,145848,149006
6027,SPEAKER_01,148752,154779
1936,SPEAKER_00,156680,158616
900,SPEAKER_01,156765,157665
5535,SPEAKER_01,158361,163896
4364,SPEAKER_00,164303,168667
2089,SPEAKER_00,168887,170976
5077,SPEAKER_00,171383,176460
2360,SPEAKER_01,176341,178701
441,SPEAKER_00,178752,179193
933,SPEAKER_00,179533,180466
4652,SPEAKER_00,180738,185390
374,SPEAKER_01,185220,185594
238,SPEAKER_00,185984,186222
2411,SPEAKER_01,186409,188820
1358,SPEAKER_00,189448,190806
3939,SPEAKER_01,190942,194881
2513,SPEAKER_00,195492,198005
4669,SPEAKER_00,198395,203064
4499,SPEAKER_01,203845,208344
9168,SPEAKER_00,208463,217631
6095,SPEAKER_00,217920,224015
1205,SPEAKER_00,224711,225916
629,SPEAKER_01,225814,226443
1137,SPEAKER_00,226443,227580
612,SPEAKER_01,227393,228005
16468,SPEAKER_00,228752,245220
7691,SPEAKER_00,245305,252996
1375,SPEAKER_00,253658,255033
119,SPEAKER_01,254762,254881
5297,SPEAKER_00,255543,260840
8234,SPEAKER_01,260755,268989
5348,SPEAKER_00,269176,274524
84,SPEAKER_01,269533,269617
408,SPEAKER_01,274422,274830
