Duration (s),Speaker,start_ms,end_ms
2020,SPEAKER_01,246,2266
4397,SPEAKER_01,19261,23658
747,SPEAKER_00,23658,24405
1087,SPEAKER_01,24405,25492
866,SPEAKER_00,25492,26358
696,SPEAKER_01,26358,27054
85,SPEAKER_00,26375,26460
4296,SPEAKER_01,27495,31791
5178,SPEAKER_00,31587,36765
8642,SPEAKER_01,36765,45407
3480,SPEAKER_00,45594,49074
1663,SPEAKER_01,48735,50398
2377,SPEAKER_00,50398,52775
374,SPEAKER_01,52928,53302
2071,SPEAKER_00,52996,55067
527,SPEAKER_01,55067,55594
6078,SPEAKER_00,55356,61434
408,SPEAKER_01,58140,58548
1341,SPEAKER_01,61519,62860
425,SPEAKER_00,63590,64015
594,SPEAKER_00,64507,65101
3955,SPEAKER_00,65730,69685
798,SPEAKER_01,66680,67478
289,SPEAKER_01,68463,68752
6180,SPEAKER_01,70212,76392
2597,SPEAKER_00,77224,79821
5433,SPEAKER_01,79397,84830
5636,SPEAKER_00,85526,91162
408,SPEAKER_01,88242,88650
1528,SPEAKER_00,91485,93013
3956,SPEAKER_00,93624,97580
17,SPEAKER_00,97597,97614
509,SPEAKER_01,97614,98123
5128,SPEAKER_00,98242,103370
2088,SPEAKER_00,103743,105831
4567,SPEAKER_00,106629,111196
4244,SPEAKER_00,111791,116035
442,SPEAKER_01,115135,115577
8506,SPEAKER_00,116578,125084
9270,SPEAKER_01,125543,134813
5280,SPEAKER_00,135220,140500
373,SPEAKER_01,139567,139940
5942,SPEAKER_00,141587,147529
6078,SPEAKER_01,147529,153607
339,SPEAKER_00,148616,148955
6044,SPEAKER_00,152657,158701
15314,SPEAKER_00,158921,174235
798,SPEAKER_01,171553,172351
2088,SPEAKER_00,174626,176714
1494,SPEAKER_00,177207,178701
441,SPEAKER_00,179974,180415
7487,SPEAKER_00,181451,188938
7283,SPEAKER_00,189499,196782
2224,SPEAKER_00,197139,199363
1901,SPEAKER_00,200042,201943
1596,SPEAKER_00,202334,203930
424,SPEAKER_01,203336,203760
6418,SPEAKER_00,204575,210993
493,SPEAKER_01,210619,211112
67,SPEAKER_00,211112,211179
510,SPEAKER_00,211366,211876
1511,SPEAKER_00,212283,213794
5025,SPEAKER_01,213845,218870
10645,SPEAKER_01,219380,230025
493,SPEAKER_00,222079,222572
3498,SPEAKER_00,230432,233930
2105,SPEAKER_01,232606,234711
5025,SPEAKER_01,234813,239838
1426,SPEAKER_01,239991,241417
6146,SPEAKER_00,241587,247733
6842,SPEAKER_00,248344,255186
5636,SPEAKER_00,255764,261400
713,SPEAKER_01,261723,262436
3769,SPEAKER_01,262487,266256
679,SPEAKER_00,266511,267190
3532,SPEAKER_01,267308,270840
3515,SPEAKER_00,272028,275543
1460,SPEAKER_01,274677,276137
5670,SPEAKER_00,276528,282198
13362,SPEAKER_01,281417,294779
848,SPEAKER_01,294949,295797
6027,SPEAKER_01,296069,302096
2971,SPEAKER_01,302181,305152
374,SPEAKER_00,305169,305543
85,SPEAKER_01,305220,305305
883,SPEAKER_01,305492,306375
3498,SPEAKER_00,306765,310263
1698,SPEAKER_01,309329,311027
10985,SPEAKER_00,311943,322928
425,SPEAKER_01,315848,316273
424,SPEAKER_01,319380,319804
407,SPEAKER_01,321655,322062
16689,SPEAKER_01,322945,339634
815,SPEAKER_00,339736,340551
611,SPEAKER_01,340993,341604
