Duration (s),Speaker,start_ms,end_ms
304,SPEAKER_00,1891358,1891662
878,SPEAKER_00,1893771,1894649
3695,SPEAKER_00,1906664,1910359
2953,SPEAKER_00,1911017,1913970
7510,SPEAKER_01,1913987,1921497
203,SPEAKER_00,1920889,1921092
9838,SPEAKER_00,1922560,1932398
7459,SPEAKER_01,1932465,1939924
6480,SPEAKER_00,1939283,1945763
3291,SPEAKER_01,1943839,1947130
5822,SPEAKER_00,1947130,1952952
3189,SPEAKER_01,1952952,1956141
4658,SPEAKER_00,1955837,1960495
34,SPEAKER_01,1960495,1960529
2616,SPEAKER_01,1961541,1964157
11442,SPEAKER_00,1964055,1975497
5637,SPEAKER_01,1975952,1981589
15542,SPEAKER_00,1981656,1997198
759,SPEAKER_01,1997198,1997957
14057,SPEAKER_00,1997957,2012014
43352,SPEAKER_00,2013229,2056581
91395,SPEAKER_00,2057307,2148702
8033,SPEAKER_00,2149579,2157612
8421,SPEAKER_00,2158354,2166775
58337,SPEAKER_00,2167399,2225736
3645,SPEAKER_00,2226327,2229972
42423,SPEAKER_00,2230664,2273087
61442,SPEAKER_00,2273796,2335238
25801,SPEAKER_00,2335964,2361765
9399,SPEAKER_00,2362356,2371755
13230,SPEAKER_00,2372532,2385762
2008,SPEAKER_00,2386690,2388698
4084,SPEAKER_00,2389373,2393457
