Duration (s),Speaker,start_ms,end_ms
2020,SPEAKER_00,263,2283
4312,SPEAKER_00,19193,23505
730,SPEAKER_01,23607,24337
764,SPEAKER_00,24337,25101
1121,SPEAKER_01,25254,26375
2767,SPEAKER_00,26341,29108
407,SPEAKER_01,27716,28123
1324,SPEAKER_00,29261,30585
1019,SPEAKER_00,31315,32334
7029,SPEAKER_00,32555,39584
510,SPEAKER_01,39719,40229
21765,SPEAKER_00,40297,62062
340,SPEAKER_01,45237,45577
51,SPEAKER_01,46324,46375
237,SPEAKER_01,46392,46629
10373,SPEAKER_00,63217,73590
3056,SPEAKER_00,74388,77444
7046,SPEAKER_00,77937,84983
305,SPEAKER_01,81095,81400
3209,SPEAKER_00,86629,89838
4023,SPEAKER_00,90212,94235
186,SPEAKER_01,90246,90432
4838,SPEAKER_01,94779,99617
2767,SPEAKER_00,98803,101570
17267,SPEAKER_00,102283,119550
798,SPEAKER_01,106256,107054
5212,SPEAKER_00,119957,125169
4262,SPEAKER_00,125305,129567
2275,SPEAKER_01,129312,131587
4958,SPEAKER_00,131502,136460
628,SPEAKER_01,134473,135101
7029,SPEAKER_00,137003,144032
3073,SPEAKER_01,144252,147325
8624,SPEAKER_00,147190,155814
1884,SPEAKER_00,156375,158259
9440,SPEAKER_00,158633,168073
68,SPEAKER_00,168616,168684
306,SPEAKER_00,169006,169312
5263,SPEAKER_01,169804,175067
1172,SPEAKER_00,175305,176477
1172,SPEAKER_01,175984,177156
5909,SPEAKER_01,177512,183421
7147,SPEAKER_00,183421,190568
84,SPEAKER_01,188056,188140
1783,SPEAKER_01,190568,192351
4261,SPEAKER_00,192589,196850
2343,SPEAKER_01,197478,199821
17,SPEAKER_01,200806,200823
594,SPEAKER_00,200823,201417
17,SPEAKER_01,201417,201434
17,SPEAKER_00,201434,201451
9796,SPEAKER_01,201842,211638
425,SPEAKER_00,209923,210348
950,SPEAKER_01,211893,212843
1171,SPEAKER_00,213098,214269
578,SPEAKER_01,214354,214932
492,SPEAKER_00,214745,215237
4160,SPEAKER_01,215237,219397
2717,SPEAKER_00,218921,221638
934,SPEAKER_01,221689,222623
1460,SPEAKER_00,222232,223692
4584,SPEAKER_01,224117,228701
1800,SPEAKER_00,228191,229991
2122,SPEAKER_01,230246,232368
6774,SPEAKER_00,232691,239465
1749,SPEAKER_00,239923,241672
6876,SPEAKER_00,242113,248989
9440,SPEAKER_00,249617,259057
3820,SPEAKER_01,259567,263387
3718,SPEAKER_00,262555,266273
3023,SPEAKER_01,266561,269584
356,SPEAKER_00,269584,269940
1104,SPEAKER_01,269923,271027
764,SPEAKER_01,271451,272215
6350,SPEAKER_01,273811,280161
339,SPEAKER_00,274677,275016
11868,SPEAKER_00,277512,289380
645,SPEAKER_01,286256,286901
2495,SPEAKER_01,289516,292011
390,SPEAKER_00,291723,292113
5263,SPEAKER_01,292079,297342
442,SPEAKER_00,295169,295611
6367,SPEAKER_00,297512,303879
2921,SPEAKER_01,304252,307173
5093,SPEAKER_00,306884,311977
170,SPEAKER_01,309125,309295
442,SPEAKER_01,312113,312555
7284,SPEAKER_01,313030,320314
85,SPEAKER_00,316680,316765
577,SPEAKER_00,316884,317461
4262,SPEAKER_01,320653,324915
1069,SPEAKER_00,324796,325865
526,SPEAKER_00,326341,326867
1018,SPEAKER_01,327173,328191
1035,SPEAKER_00,327241,328276
17,SPEAKER_01,328242,328259
1443,SPEAKER_01,328276,329719
2733,SPEAKER_00,329431,332164
3786,SPEAKER_01,332894,336680
1494,SPEAKER_00,337427,338921
10951,SPEAKER_01,339295,350246
1019,SPEAKER_00,348123,349142
1494,SPEAKER_00,349685,351179
136,SPEAKER_00,351298,351434
9728,SPEAKER_01,352317,362045
5178,SPEAKER_00,361859,367037
2275,SPEAKER_01,367173,369448
8590,SPEAKER_00,369499,378089
136,SPEAKER_01,378361,378497
3854,SPEAKER_01,379397,383251
611,SPEAKER_00,379499,380110
1868,SPEAKER_01,383641,385509
2547,SPEAKER_01,386120,388667
475,SPEAKER_00,388667,389142
4414,SPEAKER_01,389142,393556
2241,SPEAKER_00,393556,395797
527,SPEAKER_01,395933,396460
237,SPEAKER_00,396460,396697
3718,SPEAKER_01,397275,400993
459,SPEAKER_00,400687,401146
3803,SPEAKER_01,401553,405356
9236,SPEAKER_01,405696,414932
390,SPEAKER_00,415458,415848
1392,SPEAKER_01,416409,417801
1086,SPEAKER_01,418022,419108
2106,SPEAKER_01,419702,421808
1053,SPEAKER_00,421332,422385
5432,SPEAKER_01,422691,428123
697,SPEAKER_00,428089,428786
6231,SPEAKER_01,429617,435848
3753,SPEAKER_01,436544,440297
5416,SPEAKER_01,440976,446392
5060,SPEAKER_01,446612,451672
696,SPEAKER_01,452096,452792
3277,SPEAKER_01,452860,456137
8828,SPEAKER_00,456494,465322
4770,SPEAKER_01,465645,470415
544,SPEAKER_00,468938,469482
6961,SPEAKER_00,470483,477444
1239,SPEAKER_01,477852,479091
5484,SPEAKER_00,479244,484728
492,SPEAKER_01,483828,484320
4058,SPEAKER_01,485220,489278
459,SPEAKER_00,488972,489431
5433,SPEAKER_01,490246,495679
4313,SPEAKER_01,495865,500178
408,SPEAKER_01,500619,501027
17,SPEAKER_01,501061,501078
339,SPEAKER_00,501078,501417
1579,SPEAKER_01,502011,503590
305,SPEAKER_00,503421,503726
5824,SPEAKER_01,504439,510263
883,SPEAKER_00,510263,511146
2003,SPEAKER_01,511655,513658
5179,SPEAKER_01,514371,519550
2071,SPEAKER_01,520059,522130
1120,SPEAKER_01,522385,523505
4431,SPEAKER_01,524032,528463
2105,SPEAKER_01,528701,530806
781,SPEAKER_00,530806,531587
2649,SPEAKER_01,532215,534864
3956,SPEAKER_01,535101,539057
3769,SPEAKER_00,538446,542215
951,SPEAKER_01,542147,543098
2716,SPEAKER_00,543098,545814
4872,SPEAKER_01,546375,551247
832,SPEAKER_00,546392,547224
4431,SPEAKER_00,551638,556069
4516,SPEAKER_01,556392,560908
1239,SPEAKER_00,561893,563132
611,SPEAKER_01,562402,563013
781,SPEAKER_00,563438,564219
951,SPEAKER_01,564592,565543
306,SPEAKER_00,565458,565764
5382,SPEAKER_01,566086,571468
323,SPEAKER_00,571468,571791
1239,SPEAKER_01,573115,574354
12343,SPEAKER_01,574558,586901
3073,SPEAKER_00,586392,589465
3702,SPEAKER_01,589668,593370
4703,SPEAKER_01,594507,599210
8013,SPEAKER_01,599601,607614
560,SPEAKER_00,606511,607071
798,SPEAKER_01,607954,608752
882,SPEAKER_00,608005,608887
136,SPEAKER_01,608887,609023
1257,SPEAKER_01,609074,610331
747,SPEAKER_00,609872,610619
6910,SPEAKER_01,610959,617869
322,SPEAKER_00,614066,614388
407,SPEAKER_00,615577,615984
1392,SPEAKER_01,617937,619329
204,SPEAKER_01,620398,620602
3412,SPEAKER_01,621044,624456
4584,SPEAKER_01,624541,629125
424,SPEAKER_00,629193,629617
2665,SPEAKER_01,629482,632147
391,SPEAKER_00,632215,632606
357,SPEAKER_01,632979,633336
2275,SPEAKER_01,633947,636222
900,SPEAKER_01,636375,637275
2445,SPEAKER_01,637869,640314
730,SPEAKER_00,639193,639923
2428,SPEAKER_00,640670,643098
458,SPEAKER_01,643183,643641
492,SPEAKER_01,643947,644439
6689,SPEAKER_01,645356,652045
153,SPEAKER_00,649057,649210
425,SPEAKER_00,651977,652402
950,SPEAKER_01,652521,653471
3447,SPEAKER_01,653743,657190
3718,SPEAKER_00,657292,661010
9355,SPEAKER_01,661315,670670
543,SPEAKER_00,666782,667325
1460,SPEAKER_00,670195,671655
4771,SPEAKER_01,671655,676426
985,SPEAKER_01,676952,677937
934,SPEAKER_01,678208,679142
