Duration (s),Speaker,start_ms,end_ms
2245,SPEAKER_00,497,2742
5113,SPEAKER_01,19718,24831
793,SPEAKER_00,24831,25624
4354,SPEAKER_01,26181,30535
1417,SPEAKER_00,30535,31952
6328,SPEAKER_01,31902,38230
3814,SPEAKER_00,38230,42044
3949,SPEAKER_01,42010,45959
1485,SPEAKER_00,45959,47444
7627,SPEAKER_01,47410,55037
10412,SPEAKER_00,55037,65449
844,SPEAKER_00,66090,66934
3088,SPEAKER_01,66917,70005
2633,SPEAKER_00,70005,72638
1350,SPEAKER_01,72452,73802
3746,SPEAKER_00,73752,77498
1316,SPEAKER_01,78156,79472
4152,SPEAKER_00,79472,83624
4523,SPEAKER_01,83522,88045
4168,SPEAKER_00,88872,93040
1113,SPEAKER_01,91842,92955
1840,SPEAKER_01,93630,95470
709,SPEAKER_00,95453,96162
1670,SPEAKER_01,96162,97832
1536,SPEAKER_00,97832,99368
928,SPEAKER_01,99368,100296
1907,SPEAKER_00,100296,102203
2143,SPEAKER_01,102152,104295
4405,SPEAKER_00,105004,109409
2480,SPEAKER_01,109409,111889
928,SPEAKER_00,111889,112817
7223,SPEAKER_01,112969,120192
5484,SPEAKER_00,120158,125642
7711,SPEAKER_01,125609,133320
16673,SPEAKER_00,133320,149993
1148,SPEAKER_00,150769,151917
11660,SPEAKER_01,152339,163999
34,SPEAKER_00,154718,154752
286,SPEAKER_00,156389,156675
743,SPEAKER_00,157401,158144
11171,SPEAKER_00,163999,175170
6902,SPEAKER_00,175795,182697
7070,SPEAKER_01,182697,189767
34,SPEAKER_00,185835,185869
5956,SPEAKER_00,189734,195690
1722,SPEAKER_01,195690,197412
320,SPEAKER_00,197412,197732
20452,SPEAKER_00,198458,218910
1080,SPEAKER_01,204044,205124
692,SPEAKER_01,208380,209072
18495,SPEAKER_00,219923,238418
34,SPEAKER_01,229120,229154
2768,SPEAKER_01,238367,241135
1451,SPEAKER_00,241135,242586
4235,SPEAKER_01,242502,246737
186,SPEAKER_00,245505,245691
3442,SPEAKER_00,246687,250129
3442,SPEAKER_01,250079,253521
3831,SPEAKER_00,251901,255732
4775,SPEAKER_01,255209,259984
2632,SPEAKER_00,260170,262802
67,SPEAKER_01,262904,262971
118,SPEAKER_01,263832,263950
1687,SPEAKER_00,263950,265637
1485,SPEAKER_01,265553,267038
439,SPEAKER_00,267662,268101
4050,SPEAKER_00,269029,273079
21009,SPEAKER_00,273704,294713
1958,SPEAKER_01,294679,296637
19508,SPEAKER_00,296670,316178
5670,SPEAKER_01,316802,322472
4067,SPEAKER_00,322945,327012
7458,SPEAKER_01,326759,334217
6260,SPEAKER_00,334690,340950
3577,SPEAKER_01,339128,342705
8370,SPEAKER_00,342689,351059
523,SPEAKER_01,351059,351582
3797,SPEAKER_01,353134,356931
8134,SPEAKER_00,357471,365605
827,SPEAKER_01,358787,359614
945,SPEAKER_01,362466,363411
3256,SPEAKER_01,365504,368760
1434,SPEAKER_00,369149,370583
2464,SPEAKER_01,370583,373047
15035,SPEAKER_00,373857,388892
607,SPEAKER_01,388859,389466
12133,SPEAKER_00,389804,401937
28215,SPEAKER_00,402629,430844
371,SPEAKER_01,405329,405700
5163,SPEAKER_01,430844,436007
10631,SPEAKER_00,436767,447398
