Duration (s),Speaker,start_ms,end_ms
1857,SPEAKER_01,497,2354
5046,SPEAKER_01,19178,24224
708,SPEAKER_00,24224,24932
2329,SPEAKER_01,24932,27261
8978,SPEAKER_00,27261,36239
371,SPEAKER_01,30164,30535
3443,SPEAKER_01,35631,39074
4708,SPEAKER_00,39107,43815
372,SPEAKER_01,41132,41504
2801,SPEAKER_01,43664,46465
4404,SPEAKER_00,46887,51291
3628,SPEAKER_01,51342,54970
2312,SPEAKER_00,55257,57569
2700,SPEAKER_01,57653,60353
13702,SPEAKER_00,60927,74629
1957,SPEAKER_01,74815,76772
1772,SPEAKER_00,77042,78814
2160,SPEAKER_01,78072,80232
928,SPEAKER_00,80232,81160
2126,SPEAKER_01,81160,83286
3983,SPEAKER_00,83691,87674
1654,SPEAKER_01,87741,89395
5535,SPEAKER_01,90458,95993
3409,SPEAKER_00,96111,99520
1485,SPEAKER_01,99587,101072
810,SPEAKER_00,101494,102304
692,SPEAKER_01,102304,102996
3443,SPEAKER_00,102996,106439
7526,SPEAKER_01,106557,114083
2211,SPEAKER_00,114437,116648
3527,SPEAKER_01,116648,120175
1215,SPEAKER_00,120765,121980
5383,SPEAKER_01,121930,127313
3408,SPEAKER_00,127752,131160
2481,SPEAKER_01,131042,133523
17971,SPEAKER_00,133844,151815
84,SPEAKER_01,147833,147917
8910,SPEAKER_01,151444,160354
8521,SPEAKER_00,160574,169095
506,SPEAKER_01,165535,166041
8016,SPEAKER_01,168741,176757
23203,SPEAKER_00,177094,200297
68,SPEAKER_01,192501,192569
7425,SPEAKER_01,200162,207587
28991,SPEAKER_00,207689,236680
8556,SPEAKER_01,236899,245455
810,SPEAKER_00,245522,246332
1350,SPEAKER_01,246332,247682
6227,SPEAKER_00,247935,254162
186,SPEAKER_01,251074,251260
8522,SPEAKER_01,254280,262802
4253,SPEAKER_00,263376,267629
17246,SPEAKER_01,267764,285010
13281,SPEAKER_00,285111,298392
489,SPEAKER_01,290680,291169
726,SPEAKER_01,295067,295793
1552,SPEAKER_01,298493,300045
3341,SPEAKER_00,300417,303758
11694,SPEAKER_01,303910,315604
1232,SPEAKER_00,315469,316701
10209,SPEAKER_01,316701,326910
14597,SPEAKER_00,327012,341609
4894,SPEAKER_01,341541,346435
4574,SPEAKER_00,346755,351329
15070,SPEAKER_01,351210,366280
506,SPEAKER_00,352898,353404
19372,SPEAKER_00,366584,385956
9281,SPEAKER_01,386226,395507
1046,SPEAKER_00,393854,394900
2717,SPEAKER_00,395507,398224
7442,SPEAKER_01,397060,404502
46845,SPEAKER_00,405582,452427
354,SPEAKER_01,440226,440580
5282,SPEAKER_01,452427,457709
2042,SPEAKER_00,458181,460223
2767,SPEAKER_01,460223,462990
8656,SPEAKER_00,463514,472170
1738,SPEAKER_01,471715,473453
23591,SPEAKER_00,473453,497044
4033,SPEAKER_01,496251,500284
2750,SPEAKER_00,500622,503372
3881,SPEAKER_01,503406,507287
23574,SPEAKER_00,507591,531165
439,SPEAKER_01,510409,510848
2784,SPEAKER_01,531402,534186
5417,SPEAKER_00,531942,537359
962,SPEAKER_01,537730,538692
12167,SPEAKER_00,538793,550960
489,SPEAKER_01,551331,551820
6565,SPEAKER_00,551820,558385
776,SPEAKER_01,558621,559397
389,SPEAKER_00,559515,559904
1822,SPEAKER_01,560393,562215
2008,SPEAKER_00,562570,564578
3325,SPEAKER_01,564679,568004
574,SPEAKER_00,566687,567261
8673,SPEAKER_00,568004,576677
574,SPEAKER_01,574416,574990
1383,SPEAKER_01,576357,577740
7695,SPEAKER_00,577757,585452
118,SPEAKER_01,580997,581115
6885,SPEAKER_01,584474,591359
2042,SPEAKER_00,587072,589114
1890,SPEAKER_00,591527,593417
1569,SPEAKER_01,592793,594362
8589,SPEAKER_00,595240,603829
6075,SPEAKER_01,603829,609904
3155,SPEAKER_00,609989,613144
945,SPEAKER_01,613127,614072
19052,SPEAKER_00,614545,633597
3021,SPEAKER_01,633242,636263
11188,SPEAKER_00,636567,647755
624,SPEAKER_01,641376,642000
405,SPEAKER_01,646624,647029
6818,SPEAKER_01,647805,654623
9434,SPEAKER_00,654825,664259
5738,SPEAKER_01,664140,669878
12336,SPEAKER_00,669878,682214
1080,SPEAKER_01,677472,678552
2127,SPEAKER_01,682112,684239
5062,SPEAKER_00,684610,689672
6615,SPEAKER_01,689419,696034
8657,SPEAKER_00,695933,704590
